Comp,Temp,Data,Casa,GC,GF,Fora,Res,PC,PF,J
Robertão,1967,1967-04-23,Botafogo,0,0,Palmeiras,E,1,1,75
Robertão,1967,1967-04-23,Santos,3,0,Bangu,VC,3,0,76
Robertão,1967,1967-04-26,Vasco,1,0,Botafogo,VC,3,0,77
Robertão,1967,1967-04-26,Atlético-MG,0,0,Corinthians,E,1,1,78
Robertão,1967,1967-04-26,Portuguesa,1,1,São Paulo,E,1,1,79
Robertão,1967,1967-04-26,Internacional,2,2,Bangu,E,1,1,80
Robertão,1967,1967-04-29,Botafogo,0,2,Corinthians,VV,0,3,81
Robertão,1967,1967-04-30,Fluminense,3,0,Santos,VC,3,0,82
Robertão,1967,1967-04-30,Cruzeiro,0,2,São Paulo,VV,0,3,83
Robertão,1967,1967-04-30,Portuguesa,1,0,Bangu,VC,3,0,84
Robertão,1967,1967-04-30,Ferroviário-CE,1,1,Flamengo,E,1,1,85
Robertão,1967,1967-04-30,Grêmio,4,0,Vasco,VC,3,0,86
Robertão,1967,1967-05-03,Internacional,0,0,Vasco,E,1,1,87
Robertão,1967,1967-05-03,Santos,3,0,Ferroviário-CE,VC,3,0,88
Robertão,1967,1967-05-03,Fluminense,0,1,Portuguesa,VV,0,3,89
Robertão,1967,1967-05-03,Atlético-MG,0,3,São Paulo,VV,0,3,90
Robertão,1967,1967-05-06,Flamengo,2,3,Corinthians,VV,0,3,91
Robertão,1967,1967-05-06,Palmeiras,1,1,São Paulo,E,1,1,92
Robertão,1967,1967-05-07,Bangu,2,0,Fluminense,VC,3,0,93
Robertão,1967,1967-05-07,Atlético-MG,1,0,Vasco,VC,3,0,94
Robertão,1967,1967-05-07,Ferroviário-CE,0,0,Botafogo,E,1,1,95
Robertão,1967,1967-05-07,Grêmio,1,0,Cruzeiro,VC,3,0,96
Robertão,1967,1967-05-10,Portuguesa,3,0,Botafogo,VC,3,0,97
Robertão,1967,1967-05-10,Grêmio,2,0,Ferroviário-CE,VC,3,0,98
Robertão,1967,1967-05-13,Flamengo,1,1,Fluminense,E,1,1,99
Robertão,1967,1967-05-13,Corinthians,1,1,Santos,E,1,1,100
Robertão,1967,1967-05-14,Ferroviário-CE,1,2,Atlético-MG,VV,0,3,101
Robertão,1967,1967-05-14,São Paulo,0,0,Vasco,E,1,1,102
Robertão,1967,1967-05-14,Grêmio,1,1,Portuguesa,E,1,1,103
Robertão,1967,1967-05-14,Cruzeiro,2,1,Botafogo,VC,3,0,104
Robertão,1967,1967-05-14,Bangu,0,2,Palmeiras,VV,0,3,105
Robertão,1967,1967-05-20,Corinthians,2,1,Grêmio,VC,3,0,106
Robertão,1967,1967-05-21,Internacional,1,2,Palmeiras,VV,0,3,107
Robertão,1967,1967-05-24,Corinthians,2,2,Palmeiras,E,1,1,108
Robertão,1967,1967-05-24,Grêmio,1,1,Internacional,E,1,1,109
Robertão,1967,1967-05-28,Corinthians,0,1,Internacional,VV,0,3,110
Robertão,1967,1967-05-28,Grêmio,1,1,Palmeiras,E,1,1,111
Robertão,1967,1967-06-01,Palmeiras,0,0,Internacional,E,1,1,112
Robertão,1967,1967-06-01,Grêmio,0,1,Corinthians,VV,0,3,113
Robertão,1967,1967-06-04,Palmeiras,1,0,Corinthians,VC,3,0,114
Robertão,1967,1967-06-04,Internacional,0,0,Grêmio,E,1,1,115
Robertão,1967,1967-06-07,Internacional,3,0,Corinthians,VC,3,0,116
Robertão,1967,1967-06-08,Palmeiras,2,1,Grêmio,VC,3,0,117
