Comp,Temp,Data,Casa,GC,GF,Fora,Res,PC,PF,J
Paulista,1974,1974-08-03,Portuguesa,2,0,Juventus (SP),VC,3,0,1
Paulista,1974,1974-08-03,Santos,2,1,Noroeste,VC,3,0,2
Paulista,1974,1974-08-03,Palmeiras,2,2,Saad,E,1,1,3
Paulista,1974,1974-08-03,Ponte Preta,2,1,São Bento,VC,3,0,4
Paulista,1974,1974-08-04,São Paulo,1,0,Comercial (SP),VC,3,0,5
Paulista,1974,1974-08-04,Corinthians,5,0,América (SP),VC,3,0,6
Paulista,1974,1974-08-04,Guarani,2,0,Botafogo (SP),VC,3,0,7
Paulista,1974,1974-08-07,São Paulo,1,0,Noroeste,VC,3,0,8
Paulista,1974,1974-08-07,Comercial (SP),1,1,Portuguesa,E,1,1,9
Paulista,1974,1974-08-07,América (SP),0,0,Juventus (SP),E,1,1,10
Paulista,1974,1974-08-10,Comercial (SP),2,2,América (SP),E,1,1,11
Paulista,1974,1974-08-10,Juventus (SP),0,0,Guarani,E,1,1,12
Paulista,1974,1974-08-11,Portuguesa,1,0,Santos,VC,3,0,13
Paulista,1974,1974-08-11,Botafogo (SP),1,0,São Paulo,VC,3,0,14
Paulista,1974,1974-08-11,Ponte Preta,0,0,Palmeiras,E,1,1,15
Paulista,1974,1974-08-11,Saad,1,1,São Bento,E,1,1,16
Paulista,1974,1974-08-14,Juventus (SP),2,0,Corinthians,VC,3,0,17
Paulista,1974,1974-08-14,América (SP),0,1,Portuguesa,VV,0,3,18
Paulista,1974,1974-08-14,Santos,2,1,Botafogo (SP),VC,3,0,19
Paulista,1974,1974-08-17,Portuguesa,0,0,Saad,E,1,1,20
Paulista,1974,1974-08-17,Santos,4,0,América (SP),VC,3,0,21
Paulista,1974,1974-08-18,São Bento,2,1,Botafogo (SP),VC,3,0,22
Paulista,1974,1974-08-18,Noroeste,1,1,Juventus (SP),E,1,1,23
Paulista,1974,1974-08-18,Corinthians,3,1,Palmeiras,VC,3,0,24
Paulista,1974,1974-08-18,Guarani,0,0,Ponte Preta,E,1,1,25
Paulista,1974,1974-08-21,Palmeiras,1,0,Guarani,VC,3,0,26
Paulista,1974,1974-08-21,Botafogo (SP),0,0,Juventus (SP),E,1,1,27
Paulista,1974,1974-08-21,São Bento,1,0,Noroeste,VC,3,0,28
Paulista,1974,1974-08-24,Palmeiras,0,0,Juventus (SP),E,1,1,29
Paulista,1974,1974-08-24,Santos,1,3,Saad,VV,0,3,30
Paulista,1974,1974-08-25,Noroeste,3,0,Ponte Preta,VC,3,0,31
Paulista,1974,1974-08-25,Portuguesa,2,2,São Paulo,E,1,1,32
Paulista,1974,1974-08-25,Guarani,1,1,Corinthians,E,1,1,33
Paulista,1974,1974-08-25,Comercial (SP),1,2,Botafogo (SP),VV,0,3,34
Paulista,1974,1974-08-25,América (SP),1,0,São Bento,VC,3,0,35
Paulista,1974,1974-08-28,Corinthians,1,0,Noroeste,VC,3,0,36
Paulista,1974,1974-08-28,Comercial (SP),2,1,Saad,VC,3,0,37
Paulista,1974,1974-08-30,Juventus (SP),0,0,São Paulo,E,1,1,38
Paulista,1974,1974-08-31,América (SP),0,0,Botafogo (SP),E,1,1,39
Paulista,1974,1974-09-01,Guarani,0,1,Noroeste,VV,0,3,40
Paulista,1974,1974-09-01,Comercial (SP),0,2,São Bento,VV,0,3,41
Paulista,1974,1974-09-01,Corinthians,0,0,Portuguesa,E,1,1,42
Paulista,1974,1974-09-01,Saad,0,2,Ponte Preta,VV,0,3,43
Paulista,1974,1974-09-03,São Paulo,1,0,América (SP),VC,3,0,44
Paulista,1974,1974-09-04,Guarani,3,0,Saad,VC,3,0,45
Paulista,1974,1974-09-08,Ponte Preta,1,0,Portuguesa,VC,3,0,46
Paulista,1974,1974-09-08,São Bento,0,1,Guarani,VV,0,3,47
Paulista,1974,1974-09-08,Noroeste,2,1,Comercial (SP),VC,3,0,48
Paulista,1974,1974-09-08,Saad,0,0,Juventus (SP),E,1,1,49
Paulista,1974,1974-09-09,Santos,0,0,Palmeiras,E,1,1,50
Paulista,1974,1974-09-11,Botafogo (SP),3,1,Noroeste,VC,3,0,51
Paulista,1974,1974-09-12,São Bento,0,2,Palmeiras,VV,0,3,52
Paulista,1974,1974-09-14,Portuguesa,1,0,Guarani,VC,3,0,53
Paulista,1974,1974-09-14,Juventus (SP),2,0,Comercial (SP),VC,3,0,54
Paulista,1974,1974-09-14,Saad,0,2,Corinthians,VV,0,3,55
Paulista,1974,1974-09-15,Ponte Preta,2,0,América (SP),VC,3,0,56
Paulista,1974,1974-09-15,Noroeste,1,2,Palmeiras,VV,0,3,57
Paulista,1974,1974-09-15,Santos,1,1,São Paulo,E,1,1,58
Paulista,1974,1974-09-18,Guarani,1,1,São Paulo,E,1,1,59
Paulista,1974,1974-09-18,Corinthians,0,1,Ponte Preta,VV,0,3,60
