Comp,Temp,Data,Casa,GC,GF,Fora,Res,PC,PF,J
Série A,1976,1976-11-07,Ponte Preta,1,0,Coritiba,VC,3,0,358
Série A,1976,1976-11-07,Palmeiras,0,0,Corinthians,E,1,1,359
Série A,1976,1976-11-10,Fluminense,4,2,Guarani,VC,3,0,360
Série A,1976,1976-11-10,Santa Cruz,2,4,Coritiba,VV,0,3,361
Série A,1976,1976-11-10,CRB,0,2,Flamengo,VV,0,3,362
Série A,1976,1976-11-10,Bahia,2,1,Grêmio,VC,3,0,363
Série A,1976,1976-11-10,Portuguesa,0,1,Ponte Preta,VV,0,3,364
Série A,1976,1976-11-10,Internacional,2,0,Caxias,VC,3,0,365
Série A,1976,1976-11-10,Atlético-MG,2,0,Náutico,VC,3,0,366
Série A,1976,1976-11-11,Corinthians,2,1,Botafogo-SP,VC,3,0,367
Série A,1976,1976-11-14,CRB,2,0,Guarani,VC,3,0,368
Série A,1976,1976-11-14,Bahia,2,2,Flamengo,E,1,1,369
Série A,1976,1976-11-14,Náutico,0,3,Grêmio,VV,0,3,370
Série A,1976,1976-11-14,Fluminense,3,0,Vasco,VC,3,0,371
Série A,1976,1976-11-14,Palmeiras,1,2,Internacional,VV,0,3,372
Série A,1976,1976-11-14,Caxias,1,4,Corinthians,VV,0,3,373
Série A,1976,1976-11-14,Botafogo-SP,3,0,Portuguesa,VC,3,0,374
Série A,1976,1976-11-14,Ponte Preta,2,0,Santa Cruz,VC,3,0,375
Série A,1976,1976-11-17,Botafogo-SP,0,3,Palmeiras,VV,0,3,376
Série A,1976,1976-11-17,Caxias,3,0,Coritiba,VC,3,0,377
Série A,1976,1976-11-17,Portuguesa,2,2,Santa Cruz,E,1,1,378
Série A,1976,1976-11-17,Guarani,1,0,Atlético-MG,VC,3,0,379
Série A,1976,1976-11-17,CRB,2,2,Bahia,E,1,1,380
Série A,1976,1976-11-17,Náutico,3,1,Fluminense,VC,3,0,381
Série A,1976,1976-11-17,Grêmio,1,3,Vasco,VV,0,3,382
Série A,1976,1976-11-18,Corinthians,2,0,Ponte Preta,VC,3,0,383
Série A,1976,1976-11-20,Portuguesa,3,4,Caxias,VV,0,3,384
Série A,1976,1976-11-21,Corinthians,2,1,Internacional,VC,3,0,385
Série A,1976,1976-11-21,Coritiba,0,1,Botafogo-SP,VV,0,3,386
Série A,1976,1976-11-21,Náutico,0,1,Guarani,VV,0,3,387
Série A,1976,1976-11-21,Atlético-MG,0,0,Fluminense,E,1,1,388
Série A,1976,1976-11-21,Grêmio,2,1,CRB,VC,3,0,389
Série A,1976,1976-11-21,Vasco,1,0,Flamengo,VC,3,0,390
Série A,1976,1976-11-21,Ponte Preta,2,1,Palmeiras,VC,3,0,391
Série A,1976,1976-11-24,CRB,1,3,Náutico,VV,0,3,392
Série A,1976,1976-11-24,Palmeiras,0,0,Caxias,E,1,1,393
Série A,1976,1976-11-24,Flamengo,5,1,Grêmio,VC,3,0,394
Série A,1976,1976-11-24,Santa Cruz,3,1,Botafogo-SP,VC,3,0,395
Série A,1976,1976-11-24,Internacional,2,0,Ponte Preta,VC,3,0,396
Série A,1976,1976-11-24,Coritiba,2,1,Portuguesa,VC,3,0,397
Série A,1976,1976-11-24,Guarani,3,0,Bahia,VC,3,0,398
Série A,1976,1976-11-25,Vasco,0,4,Atlético-MG,VV,0,3,399
Série A,1976,1976-11-27,Flamengo,2,0,Náutico,VC,3,0,400
Série A,1976,1976-11-27,Palmeiras,0,0,Coritiba,E,1,1,401
Série A,1976,1976-11-28,Santa Cruz,1,2,Corinthians,VV,0,3,402
Série A,1976,1976-11-28,Caxias,1,0,Ponte Preta,VC,3,0,403
Série A,1976,1976-11-28,Internacional,3,0,Portuguesa,VC,3,0,404
Série A,1976,1976-11-28,Guarani,2,3,Vasco,VV,0,3,405
Série A,1976,1976-11-28,Fluminense,1,0,Bahia,VC,3,0,406
Série A,1976,1976-11-28,Atlético-MG,0,0,Grêmio,E,1,1,407
Série A,1976,1976-12-05,Fluminense,1,1,Corinthians,E,1,1,408
Série A,1976,1976-12-05,Internacional,2,1,Atlético-MG,VC,3,0,409
Série A,1976,1976-12-12,Internacional,2,0,Corinthians,VC,3,0,410
