Comp,Temp,Data,Casa,GC,GF,Fora,Res,PC,PF,J
Série A,1973,1973-09-05,CRB,1,1,Nacional-AM,E,1,1,60
Série A,1973,1973-09-05,Tiradentes-PI,2,0,Paysandu,VC,3,0,61
Série A,1973,1973-09-05,Sport,0,1,Internacional,VV,0,3,62
Série A,1973,1973-09-05,Bahia,0,1,Fluminense,VV,0,3,63
Série A,1973,1973-09-05,Guarani,1,1,São Paulo,E,1,1,64
Série A,1973,1973-09-05,Figueirense,1,1,Corinthians,E,1,1,65
Série A,1973,1973-09-05,Moto Clube,0,2,Botafogo,VV,0,3,66
Série A,1973,1973-09-05,Olaria,0,1,Flamengo,VV,0,3,67
Série A,1973,1973-09-05,CEUB,2,0,Cruzeiro,VC,3,0,68
Série A,1973,1973-09-05,Athletico-PR,1,1,Palmeiras,E,1,1,69
Série A,1973,1973-09-05,Santos,0,0,Grêmio,E,1,1,70
Série A,1973,1973-09-05,Comercial-MS,1,1,Atlético-MG,E,1,1,71
Série A,1973,1973-09-05,Rio Negro-AM,1,0,Santa Cruz,VC,3,0,72
Série A,1973,1973-09-05,Remo,1,0,Náutico,VC,3,0,73
Série A,1973,1973-09-05,América-RN,2,0,Ceará,VC,3,0,74
Série A,1973,1973-09-05,Goiás,3,0,Sergipe,VC,3,0,75
Série A,1973,1973-09-06,America-RJ,1,0,América-MG,VC,3,0,76
Série A,1973,1973-09-08,Vasco,1,1,Ceará,E,1,1,77
Série A,1973,1973-09-08,Portuguesa,4,2,Olaria,VC,3,0,78
Série A,1973,1973-09-08,Nacional-AM,0,1,Coritiba,VV,0,3,79
Série A,1973,1973-09-09,Flamengo,0,1,Santos,VV,0,3,80
Série A,1973,1973-09-09,Rio Negro-AM,0,0,Vitória,E,1,1,81
Série A,1973,1973-09-09,Comercial-MS,0,0,Desportiva Capixaba,E,1,1,82
Série A,1973,1973-09-09,Goiás,0,0,América-RN,E,1,1,83
Série A,1973,1973-09-09,Sergipe,1,0,Remo,VC,3,0,84
Série A,1973,1973-09-09,Athletico-PR,0,1,Atlético-MG,VV,0,3,85
Série A,1973,1973-09-09,Grêmio,0,0,Palmeiras,E,1,1,86
Série A,1973,1973-09-09,Fortaleza,2,0,Figueirense,VC,3,0,87
Série A,1973,1973-09-09,Náutico,0,0,Santa Cruz,E,1,1,88
Série A,1973,1973-09-09,Bahia,1,2,Internacional,VV,0,3,89
Série A,1973,1973-09-09,Cruzeiro,1,0,América-MG,VC,3,0,90
Série A,1973,1973-09-09,Guarani,3,1,CEUB,VC,3,0,91
Série A,1973,1973-09-09,Corinthians,1,0,São Paulo,VC,3,0,92
Série A,1973,1973-09-09,Moto Clube,1,1,America-RJ,E,1,1,93
Série A,1973,1973-09-09,Tiradentes-PI,0,0,Botafogo,E,1,1,94
Série A,1973,1973-09-09,Paysandu,2,2,Sport,E,1,1,95
Série A,1973,1973-09-09,CRB,1,2,Fluminense,VV,0,3,96
Série A,1973,1973-09-12,Ceará,0,2,Palmeiras,VV,0,3,97
Série A,1973,1973-09-12,Desportiva Capixaba,1,0,Náutico,VC,3,0,98
Série A,1973,1973-09-12,Rio Negro-AM,1,2,Atlético-MG,VV,0,3,99
Série A,1973,1973-09-12,Goiás,0,0,Portuguesa,E,1,1,100
Série A,1973,1973-09-12,Comercial-MS,1,0,Santos,VC,3,0,101
Série A,1973,1973-09-12,Vitória,0,0,Olaria,E,1,1,102
Série A,1973,1973-09-12,Sergipe,0,1,Flamengo,VV,0,3,103
Série A,1973,1973-09-12,América-RN,1,1,Vasco,E,1,1,104
Série A,1973,1973-09-12,Santa Cruz,2,1,Remo,VC,3,0,105
Série A,1973,1973-09-12,Sport,1,2,Nacional-AM,VV,0,3,106
Série A,1973,1973-09-12,Paysandu,0,1,Coritiba,VV,0,3,107
Série A,1973,1973-09-12,Fluminense,3,0,Guarani,VC,3,0,108
Série A,1973,1973-09-12,Fortaleza,0,2,Botafogo,VV,0,3,109
Série A,1973,1973-09-12,Tiradentes-PI,0,0,America-RJ,E,1,1,110
Série A,1973,1973-09-12,CEUB,0,0,Bahia,E,1,1,111
Série A,1973,1973-09-12,São Paulo,1,0,América-MG,VC,3,0,112
Série A,1973,1973-09-12,Figueirense,0,1,Cruzeiro,VV,0,3,113
Série A,1973,1973-09-12,CRB,0,1,Internacional,VV,0,3,114
Série A,1973,1973-09-12,Moto Clube,0,0,Corinthians,E,1,1,115
Série A,1973,1973-09-15,Cruzeiro,1,0,Bahia,VC,3,0,116
Série A,1973,1973-09-15,Coritiba,3,0,Sport,VC,3,0,117
Série A,1973,1973-09-15,CEUB,1,2,CRB,VV,0,3,118
Série A,1973,1973-09-15,Grêmio,2,0,Olaria,VC,3,0,119
Série A,1973,1973-09-16,Comercial-MS,1,0,Sergipe,VC,3,0,120
Série A,1973,1973-09-16,Vitória,0,1,Ceará,VV,0,3,121
Série A,1973,1973-09-16,Desportiva Capixaba,0,1,Rio Negro-AM,VV,0,3,122
Série A,1973,1973-09-16,Remo,1,0,Goiás,VC,3,0,123
Série A,1973,1973-09-16,América-RN,2,2,Santa Cruz,E,1,1,124
Série A,1973,1973-09-16,Athletico-PR,0,2,Santos,VV,0,3,125
Série A,1973,1973-09-16,Palmeiras,1,1,Portuguesa,E,1,1,126
Série A,1973,1973-09-16,Moto Clube,0,0,América-MG,E,1,1,127
Série A,1973,1973-09-16,Náutico,2,1,Vasco,VC,3,0,128
Série A,1973,1973-09-16,Nacional-AM,2,1,Paysandu,VC,3,0,129
Série A,1973,1973-09-16,Figueirense,1,1,Guarani,E,1,1,130
Série A,1973,1973-09-16,Tiradentes-PI,1,0,Corinthians,VC,3,0,131
Série A,1973,1973-09-16,Internacional,0,1,Botafogo,VV,0,3,132
Série A,1973,1973-09-16,Fluminense,2,0,America-RJ,VC,3,0,133
Série A,1973,1973-09-16,Atlético-MG,3,0,Flamengo,VC,3,0,134
Série A,1973,1973-09-16,Fortaleza,0,0,São Paulo,E,1,1,135
Série A,1973,1973-09-19,Vasco,0,1,Portuguesa,VV,0,3,136
Série A,1973,1973-09-19,Atlético-MG,0,0,Santos,E,1,1,137
Série A,1973,1973-09-21,Palmeiras,1,0,Olaria,VC,3,0,138
Série A,1973,1973-09-22,Fortaleza,2,1,America-RJ,VC,3,0,139
Série A,1973,1973-09-22,América-MG,0,0,Tiradentes-PI,E,1,1,140
Série A,1973,1973-09-22,Rio Negro-AM,1,0,Goiás,VC,3,0,141
Série A,1973,1973-09-22,Corinthians,1,0,Internacional,VC,3,0,142
Série A,1973,1973-09-22,CEUB,1,1,Sport,E,1,1,143
Série A,1973,1973-09-23,São Paulo,2,2,Fluminense,E,1,1,144
Série A,1973,1973-09-23,Athletico-PR,1,0,Desportiva Capixaba,VC,3,0,145
Série A,1973,1973-09-23,Remo,1,2,América-RN,VV,0,3,146
Série A,1973,1973-09-23,Santa Cruz,1,0,Vitória,VC,3,0,147
Série A,1973,1973-09-23,Sergipe,0,4,Atlético-MG,VV,0,3,148
Série A,1973,1973-09-23,Grêmio,1,0,Portuguesa,VC,3,0,149
Série A,1973,1973-09-23,Comercial-MS,1,2,Náutico,VV,0,3,150
Série A,1973,1973-09-23,Vasco,2,2,Flamengo,E,1,1,151
Série A,1973,1973-09-23,Bahia,1,0,Figueirense,VC,3,0,152
Série A,1973,1973-09-23,CRB,3,2,Paysandu,VC,3,0,153
Série A,1973,1973-09-23,Cruzeiro,0,0,Coritiba,E,1,1,154
Série A,1973,1973-09-23,Guarani,1,0,Moto Clube,VC,3,0,155
Série A,1973,1973-09-23,Nacional-AM,1,1,Botafogo,E,1,1,156
Série A,1973,1973-09-23,Ceará,2,0,Santos,VC,3,0,157
Série A,1973,1973-09-26,Goiás,1,0,Athletico-PR,VC,3,0,158
Série A,1973,1973-09-26,Sergipe,1,2,Grêmio,VV,0,3,159
Série A,1973,1973-09-26,Vitória,0,1,Atlético-MG,VV,0,3,160
Série A,1973,1973-09-26,Desportiva Capixaba,1,1,Portuguesa,E,1,1,161
Série A,1973,1973-09-26,América-RN,1,6,Santos,VV,0,3,162
Série A,1973,1973-09-26,Palmeiras,2,0,Náutico,VC,3,0,163
Série A,1973,1973-09-26,Santa Cruz,1,0,Olaria,VC,3,0,164
Série A,1973,1973-09-26,Ceará,1,1,Flamengo,E,1,1,165
Série A,1973,1973-09-26,Tiradentes-PI,1,1,CRB,E,1,1,166
Série A,1973,1973-09-26,Moto Clube,0,0,Fortaleza,E,1,1,167
Série A,1973,1973-09-26,Comercial-MS,1,1,Rio Negro-AM,E,1,1,168
Série A,1973,1973-09-26,Figueirense,1,0,Fluminense,VC,3,0,169
Série A,1973,1973-09-26,Paysandu,0,1,Botafogo,VV,0,3,170
Série A,1973,1973-09-26,Nacional-AM,2,2,Bahia,E,1,1,171
Série A,1973,1973-09-26,CEUB,0,0,São Paulo,E,1,1,172
Série A,1973,1973-09-26,Cruzeiro,1,1,Guarani,E,1,1,173
Série A,1973,1973-09-26,Coritiba,2,0,America-RJ,VC,3,0,174
Série A,1973,1973-09-27,Sport,1,2,Corinthians,VV,0,3,175
Série A,1973,1973-09-27,Remo,0,1,Vasco,VV,0,3,176
Série A,1973,1973-09-29,Athletico-PR,0,0,Santa Cruz,E,1,1,177
Série A,1973,1973-09-29,Nacional-AM,1,0,CEUB,VC,3,0,178
Série A,1973,1973-09-30,Desportiva Capixaba,1,1,Olaria,E,1,1,179
Série A,1973,1973-09-30,Sergipe,0,1,Vitória,VV,0,3,180
Série A,1973,1973-09-30,Remo,1,0,Comercial-MS,VC,3,0,181
Série A,1973,1973-09-30,Goiás,0,2,Grêmio,VV,0,3,182
Série A,1973,1973-09-30,Ceará,1,1,Portuguesa,E,1,1,183
Série A,1973,1973-09-30,Náutico,0,3,Santos,VV,0,3,184
Série A,1973,1973-09-30,Palmeiras,1,0,Atlético-MG,VC,3,0,185
Série A,1973,1973-09-30,América-RN,0,3,Flamengo,VV,0,3,186
Série A,1973,1973-09-30,Coritiba,0,2,América-MG,VV,0,3,187
Série A,1973,1973-09-30,Rio Negro-AM,0,0,Vasco,E,1,1,188
Série A,1973,1973-09-30,Cruzeiro,0,0,Fluminense,E,1,1,189
Série A,1973,1973-09-30,Botafogo,1,0,São Paulo,VC,3,0,190
Série A,1973,1973-09-30,CRB,0,3,Corinthians,VV,0,3,191
Série A,1973,1973-09-30,Moto Clube,0,2,Sport,VV,0,3,192
Série A,1973,1973-09-30,Guarani,2,2,Fortaleza,E,1,1,193
Série A,1973,1973-09-30,Bahia,3,0,Paysandu,VC,3,0,194
Série A,1973,1973-09-30,Internacional,0,0,America-RJ,E,1,1,195
Série A,1973,1973-09-30,Figueirense,1,0,Tiradentes-PI,VC,3,0,196
Série A,1973,1973-10-03,Athletico-PR,1,0,Rio Negro-AM,VC,3,0,197
Série A,1973,1973-10-03,Comercial-MS,1,0,Grêmio,VC,3,0,198
Série A,1973,1973-10-03,América-RN,1,1,Portuguesa,E,1,1,199
Série A,1973,1973-10-03,Sergipe,0,3,Santos,VV,0,3,200
Série A,1973,1973-10-03,Flamengo,4,1,Náutico,VC,3,0,201
Série A,1973,1973-10-03,Santa Cruz,0,2,Vasco,VV,0,3,202
Série A,1973,1973-10-03,Tiradentes-PI,2,1,Coritiba,VC,3,0,203
Série A,1973,1973-10-03,Desportiva Capixaba,0,0,Goiás,E,1,1,204
Série A,1973,1973-10-03,CRB,0,3,Sport,VV,0,3,205
Série A,1973,1973-10-03,Fortaleza,0,0,Internacional,E,1,1,206
Série A,1973,1973-10-03,Paysandu,1,2,Cruzeiro,VV,0,3,207
Série A,1973,1973-10-03,Moto Clube,1,4,São Paulo,VV,0,3,208
Série A,1973,1973-10-03,Bahia,0,1,Corinthians,VV,0,3,209
Série A,1973,1973-10-03,CEUB,1,0,America-RJ,VC,3,0,210
Série A,1973,1973-10-03,Guarani,1,1,Botafogo,E,1,1,211
Série A,1973,1973-10-03,Figueirense,0,0,Nacional-AM,E,1,1,212
Série A,1973,1973-10-03,América-MG,0,0,Fluminense,E,1,1,213
Série A,1973,1973-10-04,Vitória,1,2,Palmeiras,VV,0,3,214
Série A,1973,1973-10-04,Atlético-MG,1,1,Olaria,E,1,1,215
Série A,1973,1973-10-04,Ceará,0,0,Remo,E,1,1,216
Série A,1973,1973-10-06,Fluminense,1,0,Sport,VC,3,0,217
Série A,1973,1973-10-06,América-MG,1,1,Guarani,E,1,1,218
Série A,1973,1973-10-06,CEUB,0,1,Internacional,VV,0,3,219
Série A,1973,1973-10-06,Athletico-PR,0,0,Portuguesa,E,1,1,220
Série A,1973,1973-10-07,Desportiva Capixaba,2,1,América-RN,VC,3,0,221
Série A,1973,1973-10-07,Comercial-MS,0,1,Vitória,VV,0,3,222
Série A,1973,1973-10-07,Ceará,0,1,Rio Negro-AM,VV,0,3,223
Série A,1973,1973-10-07,Goiás,1,0,Náutico,VC,3,0,224
Série A,1973,1973-10-07,Santa Cruz,3,2,Santos,VC,3,0,225
Série A,1973,1973-10-07,Sergipe,1,0,Olaria,VC,3,0,226
Série A,1973,1973-10-07,Coritiba,4,0,Moto Clube,VC,3,0,227
Série A,1973,1973-10-07,Grêmio,1,0,Vasco,VC,3,0,228
Série A,1973,1973-10-07,CRB,1,3,Fortaleza,VV,0,3,229
Série A,1973,1973-10-07,Paysandu,1,2,Figueirense,VV,0,3,230
Série A,1973,1973-10-07,Nacional-AM,2,2,Cruzeiro,E,1,1,231
Série A,1973,1973-10-07,Tiradentes-PI,0,2,São Paulo,VV,0,3,232
Série A,1973,1973-10-07,Corinthians,1,1,Botafogo,E,1,1,233
Série A,1973,1973-10-07,Flamengo,0,2,Palmeiras,VV,0,3,234
Série A,1973,1973-10-07,Bahia,2,1,America-RJ,VC,3,0,235
Série A,1973,1973-10-07,Atlético-MG,3,0,Remo,VC,3,0,236
Série A,1973,1973-10-10,Internacional,1,1,América-MG,E,1,1,237
Série A,1973,1973-10-10,Athletico-PR,1,1,Grêmio,E,1,1,238
Série A,1973,1973-10-13,CEUB,1,2,Moto Clube,VV,0,3,239
Série A,1973,1973-10-13,Paysandu,0,2,Corinthians,VV,0,3,240
Série A,1973,1973-10-13,Athletico-PR,0,2,Olaria,VV,0,3,241
Série A,1973,1973-10-13,Portuguesa,3,0,Flamengo,VC,3,0,242
Série A,1973,1973-10-13,Botafogo,0,1,America-RJ,VV,0,3,243
Série A,1973,1973-10-14,Comercial-MS,4,3,América-RN,VC,3,0,244
Série A,1973,1973-10-14,Vitória,2,1,Desportiva Capixaba,VC,3,0,245
Série A,1973,1973-10-14,Rio Negro-AM,1,0,Náutico,VC,3,0,246
Série A,1973,1973-10-14,Grêmio,3,0,Remo,VC,3,0,247
Série A,1973,1973-10-14,Sergipe,0,0,Palmeiras,E,1,1,248
Série A,1973,1973-10-14,Vasco,1,1,Santos,E,1,1,249
Série A,1973,1973-10-14,Fortaleza,2,2,Nacional-AM,E,1,1,250
Série A,1973,1973-10-14,Goiás,5,1,Santa Cruz,VC,3,0,251
Série A,1973,1973-10-14,Tiradentes-PI,1,2,Internacional,VV,0,3,252
Série A,1973,1973-10-14,Guarani,1,1,CRB,E,1,1,253
Série A,1973,1973-10-14,São Paulo,2,1,Cruzeiro,VC,3,0,254
Série A,1973,1973-10-14,Coritiba,1,0,Fluminense,VC,3,0,255
Série A,1973,1973-10-14,Figueirense,0,0,América-MG,E,1,1,256
Série A,1973,1973-10-14,Sport,0,0,Bahia,E,1,1,257
Série A,1973,1973-10-14,Atlético-MG,0,0,Ceará,E,1,1,258
Série A,1973,1973-10-17,Moto Clube,0,2,Internacional,VV,0,3,259
Série A,1973,1973-10-17,CEUB,0,1,Fluminense,VV,0,3,260
Série A,1973,1973-10-17,Coritiba,1,0,Botafogo,VC,3,0,261
Série A,1973,1973-10-17,Guarani,3,1,America-RJ,VC,3,0,262
Série A,1973,1973-10-17,Nacional-AM,1,2,Corinthians,VV,0,3,263
Série A,1973,1973-10-17,Figueirense,0,1,São Paulo,VV,0,3,264
Série A,1973,1973-10-17,CRB,0,1,Cruzeiro,VV,0,3,265
Série A,1973,1973-10-17,Tiradentes-PI,0,1,Sport,VV,0,3,266
Série A,1973,1973-10-17,Fortaleza,2,0,Paysandu,VC,3,0,267
Série A,1973,1973-10-17,América-MG,1,2,Bahia,VV,0,3,268
Série A,1973,1973-10-17,Remo,0,1,Athletico-PR,VV,0,3,269
Série A,1973,1973-10-17,Comercial-MS,1,1,Vasco,E,1,1,270
Série A,1973,1973-10-17,Desportiva Capixaba,1,0,Flamengo,VC,3,0,271
Série A,1973,1973-10-17,Náutico,0,0,Olaria,E,1,1,272
Série A,1973,1973-10-17,Goiás,0,0,Santos,E,1,1,273
Série A,1973,1973-10-17,Vitória,1,0,Portuguesa,VC,3,0,274
Série A,1973,1973-10-17,Sergipe,0,0,Ceará,E,1,1,275
Série A,1973,1973-10-17,Santa Cruz,0,1,Palmeiras,VV,0,3,276
Série A,1973,1973-10-17,Rio Negro-AM,1,1,Grêmio,E,1,1,277
Série A,1973,1973-10-17,América-RN,2,1,Atlético-MG,VC,3,0,278
Série A,1973,1973-10-20,América-MG,1,1,Botafogo,E,1,1,279
Série A,1973,1973-10-20,CEUB,1,2,Fortaleza,VV,0,3,280
Série A,1973,1973-10-20,Vitória,3,3,Goiás,E,1,1,281
Série A,1973,1973-10-20,Náutico,3,2,Portuguesa,VC,3,0,282
Série A,1973,1973-10-21,Santos,1,2,Olaria,VV,0,3,283
Série A,1973,1973-10-21,Ceará,1,0,Comercial-MS,VC,3,0,284
Série A,1973,1973-10-21,Rio Negro-AM,5,0,Sergipe,VC,3,0,285
Série A,1973,1973-10-21,Santa Cruz,1,1,Atlético-MG,E,1,1,286
Série A,1973,1973-10-21,América-RN,0,1,Palmeiras,VV,0,3,287
Série A,1973,1973-10-21,Figueirense,1,0,CRB,VC,3,0,288
Série A,1973,1973-10-21,Bahia,2,0,Coritiba,VC,3,0,289
Série A,1973,1973-10-21,Desportiva Capixaba,0,1,Grêmio,VV,0,3,290
Série A,1973,1973-10-21,Moto Clube,1,1,Paysandu,E,1,1,291
Série A,1973,1973-10-21,Tiradentes-PI,0,0,Nacional-AM,E,1,1,292
Série A,1973,1973-10-21,Fluminense,1,3,Corinthians,VV,0,3,293
Série A,1973,1973-10-21,Cruzeiro,2,1,America-RJ,VC,3,0,294
Série A,1973,1973-10-21,Athletico-PR,1,2,Vasco,VV,0,3,295
Série A,1973,1973-10-21,Internacional,2,2,São Paulo,E,1,1,296
Série A,1973,1973-10-21,Guarani,4,1,Sport,VC,3,0,297
Série A,1973,1973-10-21,Remo,2,1,Flamengo,VC,3,0,298
Série A,1973,1973-10-24,América-RN,1,1,Vitória,E,1,1,299
Série A,1973,1973-10-24,Sergipe,2,0,Athletico-PR,VC,3,0,300
Série A,1973,1973-10-24,Grêmio,1,0,Náutico,VC,3,0,301
Série A,1973,1973-10-24,Goiás,3,1,Atlético-MG,VC,3,0,302
Série A,1973,1973-10-24,Comercial-MS,2,2,Portuguesa,E,1,1,303
Série A,1973,1973-10-24,Desportiva Capixaba,1,3,Santos,VV,0,3,304
Série A,1973,1973-10-24,Ceará,1,0,Olaria,VC,3,0,305
Série A,1973,1973-10-24,Coritiba,2,0,CRB,VC,3,0,306
Série A,1973,1973-10-24,Moto Clube,0,1,Nacional-AM,VV,0,3,307
Série A,1973,1973-10-24,Paysandu,0,2,São Paulo,VV,0,3,308
Série A,1973,1973-10-24,Sport,1,2,America-RJ,VV,0,3,309
Série A,1973,1973-10-24,Botafogo,2,1,Cruzeiro,VC,3,0,310
Série A,1973,1973-10-24,Palmeiras,0,0,Vasco,E,1,1,311
Série A,1973,1973-10-24,Bahia,1,0,Tiradentes-PI,VC,3,0,312
Série A,1973,1973-10-24,Figueirense,0,2,Internacional,VV,0,3,313
Série A,1973,1973-10-25,Fortaleza,1,0,Fluminense,VC,3,0,314
Série A,1973,1973-10-25,Corinthians,1,1,América-MG,E,1,1,315
Série A,1973,1973-10-27,Athletico-PR,4,1,Comercial-MS,VC,3,0,316
Série A,1973,1973-10-27,Goiás,4,1,Ceará,VC,3,0,317
Série A,1973,1973-10-27,América-RN,2,0,Náutico,VC,3,0,318
Série A,1973,1973-10-27,Sergipe,0,0,Santa Cruz,E,1,1,319
Série A,1973,1973-10-27,Atlético-MG,1,1,Portuguesa,E,1,1,320
Série A,1973,1973-10-27,Rio Negro-AM,1,1,Santos,E,1,1,321
Série A,1973,1973-10-27,Desportiva Capixaba,0,1,Palmeiras,VV,0,3,322
Série A,1973,1973-10-27,Vitória,1,0,Remo,VC,3,0,323
Série A,1973,1973-10-27,Olaria,1,0,Vasco,VC,3,0,324
Série A,1973,1973-10-27,CEUB,0,1,América-MG,VV,0,3,325
Série A,1973,1973-10-27,Flamengo,1,2,Grêmio,VV,0,3,326
Série A,1973,1973-10-27,Internacional,1,0,Coritiba,VC,3,0,327
Série A,1973,1973-10-27,Sport,0,3,Cruzeiro,VV,0,3,328
Série A,1973,1973-10-27,Tiradentes-PI,0,1,Guarani,VV,0,3,329
Série A,1973,1973-10-27,São Paulo,0,0,Nacional-AM,E,1,1,330
Série A,1973,1973-10-27,Fortaleza,1,1,Corinthians,E,1,1,331
Série A,1973,1973-10-27,CRB,1,0,America-RJ,VC,3,0,332
Série A,1973,1973-10-27,Bahia,0,0,Botafogo,E,1,1,333
Série A,1973,1973-10-27,Paysandu,1,1,Fluminense,E,1,1,334
Série A,1973,1973-10-27,Figueirense,0,0,Moto Clube,E,1,1,335
Série A,1973,1973-10-31,CRB,0,2,Botafogo,VV,0,3,336
Série A,1973,1973-10-31,Vitória,0,0,Flamengo,E,1,1,337
Série A,1973,1973-10-31,Goiás,1,0,Vasco,VC,3,0,338
Série A,1973,1973-10-31,Moto Clube,0,0,Bahia,E,1,1,339
Série A,1973,1973-10-31,Internacional,2,1,Guarani,VC,3,0,340
Série A,1973,1973-10-31,Figueirense,0,1,Sport,VV,0,3,341
Série A,1973,1973-10-31,Fortaleza,0,0,Cruzeiro,E,1,1,342
Série A,1973,1973-10-31,Comercial-MS,0,4,Palmeiras,VV,0,3,343
Série A,1973,1973-10-31,América-MG,2,0,Paysandu,VC,3,0,344
Série A,1973,1973-10-31,Remo,0,1,Santos,VV,0,3,345
Série A,1973,1973-10-31,America-RJ,0,0,São Paulo,E,1,1,346
Série A,1973,1973-10-31,Náutico,3,1,Atlético-MG,VC,3,0,347
Série A,1973,1973-10-31,Desportiva Capixaba,0,0,Santa Cruz,E,1,1,348
Série A,1973,1973-10-31,Athletico-PR,2,1,América-RN,VC,3,0,349
Série A,1973,1973-10-31,Nacional-AM,0,0,Fluminense,E,1,1,350
Série A,1973,1973-10-31,CEUB,2,1,Corinthians,VC,3,0,351
Série A,1973,1973-10-31,Sergipe,1,3,Portuguesa,VV,0,3,352
Série A,1973,1973-11-01,Rio Negro-AM,0,0,Olaria,E,1,1,353
Série A,1973,1973-11-01,Ceará,0,0,Grêmio,E,1,1,354
Série A,1973,1973-11-03,Fluminense,0,1,Internacional,VV,0,3,355
Série A,1973,1973-11-03,São Paulo,0,0,Coritiba,E,1,1,356
