Comp,Temp,Data,Casa,GC,GF,Fora,Res,PC,PF,J
Paulista,1976,1976-02-22,Juventus (SP),1,0,Botafogo (SP),VC,3,0,1
Paulista,1976,1976-02-22,Santos,3,0,Portuguesa Santista,VC,3,0,2
Paulista,1976,1976-02-22,Guarani,2,0,Paulista,VC,3,0,3
Paulista,1976,1976-02-22,XV de Piracicaba,0,1,Ponte Preta,VV,0,3,4
Paulista,1976,1976-02-22,América (SP),2,0,Ferroviária (SP),VC,3,0,5
Paulista,1976,1976-02-22,Comercial (SP),1,0,São Bento,VC,3,0,6
Paulista,1976,1976-02-22,São Paulo,2,0,Noroeste,VC,3,0,7
Paulista,1976,1976-02-22,Marília,0,4,Corinthians,VV,0,3,8
Paulista,1976,1976-02-28,Corinthians,3,0,América (SP),VC,3,0,9
Paulista,1976,1976-02-28,Paulista,0,1,Santos,VV,0,3,10
Paulista,1976,1976-02-28,São Bento,0,1,São Paulo,VV,0,3,11
Paulista,1976,1976-02-28,Ferroviária (SP),1,1,Guarani,E,1,1,12
Paulista,1976,1976-02-28,Portuguesa Santista,0,0,Juventus (SP),E,1,1,13
Paulista,1976,1976-02-28,Botafogo (SP),1,1,XV de Piracicaba,E,1,1,14
Paulista,1976,1976-02-28,Noroeste,3,3,Marília,E,1,1,15
Paulista,1976,1976-02-28,Portuguesa,1,0,Comercial (SP),VC,3,0,16
Paulista,1976,1976-03-06,Palmeiras,3,1,Ferroviária (SP),VC,3,0,17
Paulista,1976,1976-03-07,Santos,0,1,São Bento,VV,0,3,18
Paulista,1976,1976-03-07,Marília,0,1,Portuguesa Santista,VV,0,3,19
Paulista,1976,1976-03-07,América (SP),0,0,Noroeste,E,1,1,20
Paulista,1976,1976-03-07,Paulista,1,1,Juventus (SP),E,1,1,21
Paulista,1976,1976-03-07,Corinthians,3,2,São Paulo,VC,3,0,22
Paulista,1976,1976-03-07,XV de Piracicaba,1,1,Portuguesa,E,1,1,23
Paulista,1976,1976-03-07,Botafogo (SP),1,0,Comercial (SP),VC,3,0,24
Paulista,1976,1976-03-07,Ponte Preta,2,1,Guarani,VC,3,0,25
Paulista,1976,1976-03-11,Ponte Preta,3,0,Palmeiras,VC,3,0,26
Paulista,1976,1976-03-13,Juventus (SP),0,0,América (SP),E,1,1,27
Paulista,1976,1976-03-13,Botafogo (SP),2,0,Paulista,VC,3,0,28
Paulista,1976,1976-03-14,Santos,2,0,Portuguesa,VC,3,0,29
Paulista,1976,1976-03-14,Guarani,1,1,XV de Piracicaba,E,1,1,30
Paulista,1976,1976-03-14,Ferroviária (SP),0,0,Corinthians,E,1,1,31
