Comp,Temp,Data,Casa,GC,GF,Fora,Res,PC,PF,J
Paulista,1959,1959-05-24,Ferroviária (SP),3,0,Juventus (SP),VC,3,0,1
Paulista,1959,1959-05-24,Ponte Preta,0,0,XV de Piracicaba,E,1,1,2
Paulista,1959,1959-05-24,XV de Jaú,2,1,Noroeste,VC,3,0,3
Paulista,1959,1959-05-24,Nacional (SP),2,5,Jabaquara,VV,0,3,4
Paulista,1959,1959-05-24,Portuguesa,3,2,América (SP),VC,3,0,5
Paulista,1959,1959-05-24,Palmeiras,6,0,Guarani,VC,3,0,6
Paulista,1959,1959-05-24,Taubaté,3,1,Comercial Paulistano,VC,3,0,7
Paulista,1959,1959-05-30,Juventus (SP),4,1,Taubaté,VC,3,0,8
Paulista,1959,1959-05-31,Noroeste,3,0,Botafogo (SP),VC,3,0,9
Paulista,1959,1959-05-31,América (SP),3,2,XV de Jaú,VC,3,0,10
Paulista,1959,1959-05-31,XV de Piracicaba,0,1,Ferroviária (SP),VV,0,3,11
Paulista,1959,1959-05-31,Palmeiras,6,1,Comercial Paulistano,VC,3,0,12
Paulista,1959,1959-05-31,Guarani,0,0,Ponte Preta,E,1,1,13
Paulista,1959,1959-05-31,Jabaquara,2,6,Portuguesa,VV,0,3,14
Paulista,1959,1959-06-07,Ferroviária (SP),2,0,Jabaquara,VC,3,0,15
Paulista,1959,1959-06-07,Taubaté,3,0,América (SP),VC,3,0,16
Paulista,1959,1959-06-07,Ponte Preta,2,1,Noroeste,VC,3,0,17
Paulista,1959,1959-06-07,XV de Jaú,1,3,Nacional (SP),VV,0,3,18
Paulista,1959,1959-06-07,Botafogo (SP),3,0,Guarani,VC,3,0,19
Paulista,1959,1959-06-07,Portuguesa,1,0,Comercial Paulistano,VC,3,0,20
Paulista,1959,1959-06-13,Comercial Paulistano,0,3,Ferroviária (SP),VV,0,3,21
Paulista,1959,1959-06-14,Guarani,1,1,XV de Jaú,E,1,1,22
Paulista,1959,1959-06-14,Portuguesa,4,1,Ponte Preta,VC,3,0,23
Paulista,1959,1959-06-14,Juventus (SP),0,0,Nacional (SP),E,1,1,24
Paulista,1959,1959-06-14,Jabaquara,2,0,Noroeste,VC,3,0,25
Paulista,1959,1959-06-14,América (SP),0,0,XV de Piracicaba,E,1,1,26
Paulista,1959,1959-06-14,Botafogo (SP),2,2,Palmeiras,E,1,1,27
Paulista,1959,1959-06-18,Palmeiras,1,1,Juventus (SP),E,1,1,28
Paulista,1959,1959-06-21,Juventus (SP),1,0,Jabaquara,VC,3,0,29
Paulista,1959,1959-06-21,Nacional (SP),3,3,Guarani,E,1,1,30
Paulista,1959,1959-06-21,Ponte Preta,1,2,Botafogo (SP),VV,0,3,31
Paulista,1959,1959-06-21,Ferroviária (SP),4,2,Portuguesa,VC,3,0,32
Paulista,1959,1959-06-21,Noroeste,2,0,América (SP),VC,3,0,33
Paulista,1959,1959-06-21,XV de Jaú,1,2,Taubaté,VV,0,3,34
Paulista,1959,1959-06-21,Palmeiras,2,1,XV de Piracicaba,VC,3,0,35
Paulista,1959,1959-06-24,Palmeiras,7,1,Nacional (SP),VC,3,0,36
Paulista,1959,1959-06-28,América (SP),1,0,Comercial Paulistano,VC,3,0,37
Paulista,1959,1959-06-28,Jabaquara,1,0,Ponte Preta,VC,3,0,38
Paulista,1959,1959-06-28,Botafogo (SP),2,0,XV de Jaú,VC,3,0,39
Paulista,1959,1959-06-28,Taubaté,0,2,Palmeiras,VV,0,3,40
Paulista,1959,1959-06-28,Guarani,2,1,Ferroviária (SP),VC,3,0,41
Paulista,1959,1959-06-28,XV de Piracicaba,1,0,Comercial (SP),VC,3,0,42
