Comp,Temp,Data,Casa,GC,GF,Fora,Res,PC,PF,J
Paulista,2018.0,2018-03-11,Botafogo-SP,0,2,Corinthians,VV,0,3,62.0
Paulista,2018.0,2018-03-11,Mirassol,1,1,Linense,E,1,1,63.0
Paulista,2018.0,2018-03-11,Red Bull Bragantino,1,1,São Caetano,E,1,1,64.0
Paulista,2018.0,2018-03-17,Novorizontino,0,3,Palmeiras,VV,0,3,65.0
Paulista,2018.0,2018-03-17,São Caetano,1,0,São Paulo,VC,3,0,66.0
Paulista,2018.0,2018-03-18,Red Bull Bragantino,3,2,Corinthians,VC,3,0,67.0
Paulista,2018.0,2018-03-18,Botafogo-SP,0,0,Santos,E,1,1,68.0
Paulista,2018.0,2018-03-20,São Paulo,2,0,São Caetano,VC,3,0,69.0
Paulista,2018.0,2018-03-21,Palmeiras,5,0,Novorizontino,VC,3,0,70.0
Paulista,2018.0,2018-03-21,Santos,0,0,Botafogo-SP,E,1,1,71.0
Paulista,2018.0,2018-03-22,Corinthians,2,0,Red Bull Bragantino,VC,3,0,72.0
Paulista,2018.0,2018-03-24,Santos,0,1,Palmeiras,VV,0,3,73.0
Paulista,2018.0,2018-03-25,São Paulo,1,0,Corinthians,VC,3,0,74.0
Paulista,2018.0,2018-03-27,Palmeiras,1,2,Santos,VV,0,3,75.0
Paulista,2018.0,2018-03-28,Corinthians,1,0,São Paulo,VC,3,0,76.0
Paulista,2018.0,2018-03-31,Corinthians,0,1,Palmeiras,VV,0,3,77.0
Paulista,2018.0,2018-04-08,Palmeiras,0,1,Corinthians,VV,0,3,78.0
Paulista,2019.0,2019-02-02,Palmeiras,0,1,Corinthians,VV,0,3,1.0
Paulista,2019.0,2019-02-03,Red Bull Bragantino,2,1,Ponte Preta,VC,3,0,2.0
Paulista,2019.0,2019-02-03,Ituano,5,1,Santos,VC,3,0,3.0
Paulista,2019.0,2019-02-03,Mirassol,2,2,Guarani,E,1,1,4.0
Paulista,2019.0,2019-02-03,São Paulo,1,0,São Bento,VC,3,0,5.0
Paulista,2019.0,2019-02-04,Ferroviária-SP,1,2,Red Bull,VV,0,3,6.0
Paulista,2019.0,2019-02-04,Oeste,2,2,Novorizontino,E,1,1,7.0
Paulista,2019.0,2019-02-05,Botafogo-SP,3,0,São Caetano,VC,3,0,8.0
Paulista,2019.0,2019-02-08,Red Bull,2,1,Ituano,VC,3,0,9.0
Paulista,2019.0,2019-02-08,São Bento,0,0,Ferroviária-SP,E,1,1,10.0
Paulista,2019.0,2019-02-09,Ponte Preta,1,0,São Paulo,VC,3,0,11.0
Paulista,2019.0,2019-02-09,São Caetano,1,3,Oeste,VV,0,3,12.0
Paulista,2019.0,2019-02-09,Santos,1,0,Mirassol,VC,3,0,13.0
Paulista,2019.0,2019-02-10,Novorizontino,1,0,Corinthians,VC,3,0,14.0
Paulista,2019.0,2019-02-10,Guarani,2,0,Botafogo-SP,VC,3,0,15.0
Paulista,2019.0,2019-02-11,Palmeiras,2,0,Red Bull Bragantino,VC,3,0,16.0
Paulista,2019.0,2019-02-15,Ituano,2,0,Mirassol,VC,3,0,17.0
Paulista,2019.0,2019-02-15,Red Bull,3,1,Botafogo-SP,VC,3,0,18.0
Paulista,2019.0,2019-02-16,Novorizontino,0,0,Ponte Preta,E,1,1,19.0
Paulista,2019.0,2019-02-16,São Caetano,4,4,Red Bull Bragantino,E,1,1,20.0
Paulista,2019.0,2019-02-17,Corinthians,2,1,São Paulo,VC,3,0,21.0
Paulista,2019.0,2019-02-17,Ferroviária-SP,0,0,Palmeiras,E,1,1,22.0
Paulista,2019.0,2019-02-18,Oeste,1,0,São Bento,VC,3,0,23.0
Paulista,2019.0,2019-02-18,Santos,3,0,Guarani,VC,3,0,24.0
Paulista,2019.0,2019-02-22,Red Bull Bragantino,1,1,Novorizontino,E,1,1,25.0
Paulista,2019.0,2019-02-22,Mirassol,2,1,São Bento,VC,3,0,26.0
Paulista,2019.0,2019-02-23,Guarani,2,1,São Caetano,VC,3,0,27.0
Paulista,2019.0,2019-02-23,Palmeiras,0,0,Santos,E,1,1,28.0
Paulista,2019.0,2019-02-24,Botafogo-SP,0,1,Corinthians,VV,0,3,29.0
Paulista,2019.0,2019-02-24,Ponte Preta,1,1,Ituano,E,1,1,30.0
Paulista,2019.0,2019-02-24,São Paulo,0,0,Red Bull,E,1,1,31.0
Paulista,2019.0,2019-02-25,Ferroviária-SP,2,1,Oeste,VC,3,0,32.0
Paulista,2019.0,2019-02-27,Palmeiras,3,2,Ituano,VC,3,0,33.0
Paulista,2019.0,2019-03-01,Guarani,1,1,Ferroviária-SP,E,1,1,34.0
Paulista,2019.0,2019-03-01,São Caetano,2,0,Mirassol,VC,3,0,35.0
Paulista,2019.0,2019-03-02,Red Bull,1,0,Novorizontino,VC,3,0,36.0
Paulista,2019.0,2019-03-02,Santos,3,2,Oeste,VC,3,0,37.0
Paulista,2019.0,2019-03-02,São Bento,1,1,Corinthians,E,1,1,38.0
Paulista,2019.0,2019-03-03,Red Bull Bragantino,0,2,São Paulo,VV,0,3,39.0
Paulista,2019.0,2019-03-04,Ponte Preta,2,1,Botafogo-SP,VC,3,0,40.0
Paulista,2019.0,2019-03-08,Botafogo-SP,2,1,Red Bull Bragantino,VC,3,0,41.0
Paulista,2019.0,2019-03-08,Ituano,2,1,Guarani,VC,3,0,42.0
Paulista,2019.0,2019-03-08,Oeste,1,2,Red Bull,VV,0,3,43.0
Paulista,2019.0,2019-03-09,São Paulo,1,1,Ferroviária-SP,E,1,1,44.0
Paulista,2019.0,2019-03-09,Mirassol,1,1,Palmeiras,E,1,1,45.0
Paulista,2019.0,2019-03-10,São Bento,1,2,Ponte Preta,VV,0,3,46.0
Paulista,2019.0,2019-03-10,Corinthians,0,0,Santos,E,1,1,47.0
Paulista,2019.0,2019-03-11,Novorizontino,2,1,São Caetano,VC,3,0,48.0
Paulista,2019.0,2019-03-15,Red Bull Bragantino,0,3,Ituano,VV,0,3,49.0
Paulista,2019.0,2019-03-15,Ferroviária-SP,2,0,São Caetano,VC,3,0,50.0
Paulista,2019.0,2019-03-15,Red Bull,3,2,São Bento,VC,3,0,51.0
Paulista,2019.0,2019-03-15,Santos,0,1,Novorizontino,VV,0,3,52.0
Paulista,2019.0,2019-03-16,Ponte Preta,3,0,Guarani,VC,3,0,53.0
Paulista,2019.0,2019-03-16,São Paulo,0,1,Palmeiras,VV,0,3,54.0
Paulista,2019.0,2019-03-17,Corinthians,1,0,Oeste,VC,3,0,55.0
Paulista,2019.0,2019-03-17,Mirassol,1,1,Botafogo-SP,E,1,1,56.0
Paulista,2019.0,2019-03-20,São Bento,1,0,Red Bull Bragantino,VC,3,0,57.0
Paulista,2019.0,2019-03-20,São Caetano,1,1,São Paulo,E,1,1,58.0
Paulista,2019.0,2019-03-20,Oeste,1,1,Mirassol,E,1,1,59.0
Paulista,2019.0,2019-03-20,Palmeiras,1,0,Ponte Preta,VC,3,0,60.0
Paulista,2019.0,2019-03-20,Ituano,0,1,Corinthians,VV,0,3,61.0
Paulista,2019.0,2019-03-20,Guarani,1,2,Red Bull,VV,0,3,62.0
Paulista,2019.0,2019-03-20,Botafogo-SP,4,0,Santos,VC,3,0,63.0
Paulista,2019.0,2019-03-20,Novorizontino,1,1,Ferroviária-SP,E,1,1,64.0
Paulista,2019.0,2019-03-23,Santos,2,0,Red Bull,VC,3,0,65.0
Paulista,2019.0,2019-03-23,Novorizontino,1,1,Palmeiras,E,1,1,66.0
Paulista,2019.0,2019-03-24,Ferroviária-SP,1,1,Corinthians,E,1,1,67.0
Paulista,2019.0,2019-03-24,São Paulo,2,1,Ituano,VC,3,0,68.0
Paulista,2019.0,2019-03-26,Red Bull,0,0,Santos,E,1,1,69.0
Paulista,2019.0,2019-03-26,Palmeiras,5,0,Novorizontino,VC,3,0,70.0
Paulista,2019.0,2019-03-27,Corinthians,1,1,Ferroviária-SP,E,1,1,71.0
Paulista,2019.0,2019-03-27,Ituano,0,1,São Paulo,VV,0,3,72.0
Paulista,2019.0,2019-03-31,São Paulo,0,0,Palmeiras,E,1,1,73.0
Paulista,2019.0,2019-03-31,Corinthians,2,1,Santos,VC,3,0,74.0
Paulista,2019.0,2019-04-07,Palmeiras,0,0,São Paulo,E,1,1,75.0
Paulista,2019.0,2019-04-08,Santos,1,0,Corinthians,VC,3,0,76.0
Paulista,2019.0,2019-04-14,São Paulo,0,0,Corinthians,E,1,1,77.0
Paulista,2019.0,2019-04-21,Corinthians,2,1,São Paulo,VC,3,0,78.0
Paulista,2020.0,2020-02-01,Oeste,1,5,Ferroviária-SP,VV,0,3,1.0
Paulista,2020.0,2020-02-02,Água Santa,1,1,Ituano,E,1,1,2.0
Paulista,2020.0,2020-02-02,Red Bull Bragantino,2,1,Palmeiras,VC,3,0,3.0
Paulista,2020.0,2020-02-02,Corinthians,2,0,Santos,VC,3,0,4.0
Paulista,2020.0,2020-02-02,Guarani,2,1,Santo André,VC,3,0,5.0
Paulista,2020.0,2020-02-03,Botafogo-SP,0,6,Mirassol,VV,0,3,6.0
Paulista,2020.0,2020-02-03,Inter de Limeira,2,1,Ponte Preta,VC,3,0,7.0
Paulista,2020.0,2020-02-03,São Paulo,1,1,Novorizontino,E,1,1,8.0
Paulista,2020.0,2020-02-07,Mirassol,2,0,Red Bull Bragantino,VC,3,0,9.0
Paulista,2020.0,2020-02-07,Oeste,1,1,Guarani,E,1,1,10.0
Paulista,2020.0,2020-02-08,Água Santa,1,0,Ferroviária-SP,VC,3,0,11.0
Paulista,2020.0,2020-02-08,Ponte Preta,0,1,Palmeiras,VV,0,3,12.0
Paulista,2020.0,2020-02-09,Santo André,2,1,São Paulo,VC,3,0,13.0
Paulista,2020.0,2020-02-09,Novorizontino,0,0,Ituano,E,1,1,14.0
Paulista,2020.0,2020-02-09,Corinthians,0,1,Inter de Limeira,VV,0,3,15.0
Paulista,2020.0,2020-02-10,Santos,2,0,Botafogo-SP,VC,3,0,16.0
Paulista,2020.0,2020-02-14,Botafogo-SP,1,1,Água Santa,E,1,1,17.0
Paulista,2020.0,2020-02-14,Inter de Limeira,0,1,Santo André,VV,0,3,18.0
Paulista,2020.0,2020-02-15,Red Bull Bragantino,3,0,Oeste,VC,3,0,19.0
Paulista,2020.0,2020-02-15,Guarani,1,1,Novorizontino,E,1,1,20.0
Paulista,2020.0,2020-02-15,São Paulo,0,0,Corinthians,E,1,1,21.0
Paulista,2020.0,2020-02-16,Ferroviária-SP,0,0,Santos,E,1,1,22.0
Paulista,2020.0,2020-02-16,Palmeiras,3,1,Mirassol,VC,3,0,23.0
Paulista,2020.0,2020-02-17,Ituano,1,0,Ponte Preta,VC,3,0,24.0
Paulista,2020.0,2020-02-20,Palmeiras,1,0,Guarani,VC,3,0,25.0
Paulista,2020.0,2020-02-21,Botafogo-SP,2,1,Inter de Limeira,VC,3,0,26.0
Paulista,2020.0,2020-02-21,Novorizontino,1,1,Mirassol,E,1,1,27.0
Paulista,2020.0,2020-02-22,Ponte Preta,1,1,Ferroviária-SP,E,1,1,28.0
Paulista,2020.0,2020-02-22,Oeste,0,4,São Paulo,VV,0,3,29.0
Paulista,2020.0,2020-02-22,Ituano,2,0,Santos,VC,3,0,30.0
Paulista,2020.0,2020-02-22,Água Santa,2,1,Corinthians,VC,3,0,31.0
Paulista,2020.0,2020-02-23,Santo André,1,0,Red Bull Bragantino,VC,3,0,32.0
Paulista,2020.0,2020-02-26,Corinthians,1,1,Santo André,E,1,1,33.0
Paulista,2020.0,2020-02-28,Red Bull Bragantino,2,1,Ituano,VC,3,0,34.0
Paulista,2020.0,2020-02-28,Guarani,0,0,Água Santa,E,1,1,35.0
Paulista,2020.0,2020-02-29,Santos,0,0,Palmeiras,E,1,1,36.0
Paulista,2020.0,2020-03-01,Ferroviária-SP,1,0,Botafogo-SP,VC,3,0,37.0
Paulista,2020.0,2020-03-01,Inter de Limeira,0,1,Novorizontino,VV,0,3,38.0
Paulista,2020.0,2020-03-01,São Paulo,2,1,Ponte Preta,VC,3,0,39.0
Paulista,2020.0,2020-03-02,Mirassol,1,0,Oeste,VC,3,0,40.0
Paulista,2020.0,2020-03-06,Ituano,0,2,Guarani,VV,0,3,41.0
Paulista,2020.0,2020-03-07,Santos,3,1,Mirassol,VC,3,0,42.0
Paulista,2020.0,2020-03-07,Santo André,0,1,Oeste,VV,0,3,43.0
Paulista,2020.0,2020-03-07,Palmeiras,1,1,Ferroviária-SP,E,1,1,44.0
Paulista,2020.0,2020-03-07,Novorizontino,1,1,Corinthians,E,1,1,45.0
Paulista,2020.0,2020-03-08,Água Santa,1,1,Inter de Limeira,E,1,1,46.0
Paulista,2020.0,2020-03-08,Botafogo-SP,1,0,São Paulo,VC,3,0,47.0
Paulista,2020.0,2020-03-09,Ponte Preta,1,2,Red Bull Bragantino,VV,0,3,48.0
Paulista,2020.0,2020-03-13,Red Bull Bragantino,4,0,Água Santa,VC,3,0,49.0
Paulista,2020.0,2020-03-13,Oeste,3,0,Botafogo-SP,VC,3,0,50.0
Paulista,2020.0,2020-03-14,Ferroviária-SP,0,0,Novorizontino,E,1,1,51.0
Paulista,2020.0,2020-03-14,Inter de Limeira,0,0,Palmeiras,E,1,1,52.0
Paulista,2020.0,2020-03-14,São Paulo,2,1,Santos,VC,3,0,53.0
Paulista,2020.0,2020-03-15,Corinthians,1,1,Ituano,E,1,1,54.0
Paulista,2020.0,2020-03-15,Mirassol,1,0,Santo André,VC,3,0,55.0
Paulista,2020.0,2020-03-16,Guarani,3,2,Ponte Preta,VC,3,0,56.0
Paulista,2020.0,2020-07-22,Ponte Preta,2,0,Novorizontino,VC,3,0,57.0
Paulista,2020.0,2020-07-22,Ituano,0,0,Ferroviária-SP,E,1,1,58.0
Paulista,2020.0,2020-07-22,Santos,1,1,Santo André,E,1,1,59.0
Paulista,2020.0,2020-07-22,Corinthians,1,0,Palmeiras,VC,3,0,60.0
Paulista,2020.0,2020-07-23,Água Santa,0,0,Mirassol,E,1,1,61.0
Paulista,2020.0,2020-07-23,São Paulo,2,3,Red Bull Bragantino,VV,0,3,62.0
Paulista,2020.0,2020-07-23,Inter de Limeira,2,1,Oeste,VC,3,0,63.0
Paulista,2020.0,2020-07-23,Botafogo-SP,2,0,Guarani,VC,3,0,64.0
Paulista,2020.0,2020-07-26,Red Bull Bragantino,2,0,Botafogo-SP,VC,3,0,65.0
Paulista,2020.0,2020-07-26,Ferroviária-SP,2,0,Inter de Limeira,VC,3,0,66.0
Paulista,2020.0,2020-07-26,Guarani,1,3,São Paulo,VV,0,3,67.0
Paulista,2020.0,2020-07-26,Mirassol,0,1,Ponte Preta,VV,0,3,68.0
Paulista,2020.0,2020-07-26,Novorizontino,3,2,Santos,VC,3,0,69.0
Paulista,2020.0,2020-07-26,Oeste,0,2,Corinthians,VV,0,3,70.0
Paulista,2020.0,2020-07-26,Palmeiras,2,1,Água Santa,VC,3,0,71.0
Paulista,2020.0,2020-07-26,Santo André,1,3,Ituano,VV,0,3,72.0
Paulista,2020.0,2020-07-29,São Paulo,2,3,Mirassol,VV,0,3,73.0
Paulista,2020.0,2020-07-29,Palmeiras,2,0,Santo André,VC,3,0,74.0
Paulista,2020.0,2020-07-30,Santos,1,3,Ponte Preta,VV,0,3,75.0
Paulista,2020.0,2020-07-30,Red Bull Bragantino,0,2,Corinthians,VV,0,3,76.0
Paulista,2020.0,2020-08-02,Palmeiras,1,0,Ponte Preta,VC,3,0,77.0
Paulista,2020.0,2020-08-02,Corinthians,1,0,Mirassol,VC,3,0,78.0
Paulista,2020.0,2020-08-05,Corinthians,0,0,Palmeiras,E,1,1,79.0
Paulista,2020.0,2020-08-08,Palmeiras,1,1,Corinthians,E,1,1,80.0
Paulista,2021.0,2021-02-27,São Bento,1,2,Mirassol,VV,0,3,1.0
Paulista,2021.0,2021-02-27,Novorizontino,1,1,Ponte Preta,E,1,1,2.0
Paulista,2021.0,2021-02-27,São Bento,1,2,Mirassol,VV,0,3,3.0
Paulista,2021.0,2021-02-28,Ferroviária-SP,1,0,Inter de Limeira,VC,3,0,4.0
Paulista,2021.0,2021-02-28,Red Bull Bragantino,0,0,Corinthians,E,1,1,5.0
Paulista,2021.0,2021-02-28,Santo André,2,2,Santos,E,1,1,6.0
Paulista,2021.0,2021-02-28,São Paulo,1,1,Botafogo-SP,E,1,1,7.0
Paulista,2021.0,2021-03-01,Guarani,0,3,Ituano,VV,0,3,8.0
Paulista,2021.0,2021-03-02,Mirassol,1,1,Novorizontino,E,1,1,9.0
Paulista,2021.0,2021-03-03,São Caetano,0,2,Red Bull Bragantino,VV,0,3,10.0
Paulista,2021.0,2021-03-03,Santos,1,1,Ferroviária-SP,E,1,1,11.0
Paulista,2021.0,2021-03-03,Inter de Limeira,0,4,São Paulo,VV,0,3,12.0
Paulista,2021.0,2021-03-03,Corinthians,2,2,Palmeiras,E,1,1,13.0
Paulista,2021.0,2021-03-04,Botafogo-SP,0,1,Guarani,VV,0,3,14.0
Paulista,2021.0,2021-03-04,Ituano,1,0,São Bento,VC,3,0,15.0
Paulista,2021.0,2021-03-04,Ponte Preta,0,1,Santo André,VV,0,3,16.0
Paulista,2021.0,2021-03-06,Inter de Limeira,1,0,Novorizontino,VC,3,0,17.0
Paulista,2021.0,2021-03-06,São Paulo,4,0,Santos,VC,3,0,18.0
Paulista,2021.0,2021-03-07,Corinthians,2,1,Ponte Preta,VC,3,0,19.0
Paulista,2021.0,2021-03-07,Guarani,1,1,Red Bull Bragantino,E,1,1,20.0
Paulista,2021.0,2021-03-07,Ituano,1,1,Mirassol,E,1,1,21.0
Paulista,2021.0,2021-03-08,Ferroviária-SP,5,0,Botafogo-SP,VC,3,0,22.0
Paulista,2021.0,2021-03-08,Santo André,0,0,São Caetano,E,1,1,23.0
Paulista,2021.0,2021-03-11,Palmeiras,3,0,São Caetano,VC,3,0,24.0
Paulista,2021.0,2021-03-13,Santos,2,1,Ituano,VC,3,0,25.0
Paulista,2021.0,2021-03-13,Novorizontino,2,1,São Paulo,VC,3,0,26.0
Paulista,2021.0,2021-03-13,Botafogo-SP,0,1,Ponte Preta,VV,0,3,27.0
Paulista,2021.0,2021-03-13,Guarani,0,0,São Bento,E,1,1,28.0
Paulista,2021.0,2021-03-14,Palmeiras,2,0,Ferroviária-SP,VC,3,0,29.0
Paulista,2021.0,2021-03-14,Red Bull Bragantino,2,1,Santo André,VC,3,0,30.0
Paulista,2021.0,2021-03-14,São Caetano,0,1,Corinthians,VV,0,3,31.0
Paulista,2021.0,2021-03-14,Mirassol,1,0,Inter de Limeira,VC,3,0,32.0
Paulista,2021.0,2021-03-23,Mirassol,0,1,Corinthians,VV,0,3,33.0
Paulista,2021.0,2021-03-24,São Bento,1,1,Palmeiras,E,1,1,34.0
Paulista,2021.0,2021-04-10,São Paulo,5,1,São Caetano,VC,3,0,35.0
Paulista,2021.0,2021-04-10,Santos,0,0,Botafogo-SP,E,1,1,36.0
Paulista,2021.0,2021-04-10,São Bento,1,2,Red Bull Bragantino,VV,0,3,37.0
Paulista,2021.0,2021-04-11,Guarani,0,1,Corinthians,VV,0,3,38.0
Paulista,2021.0,2021-04-12,São Paulo,1,0,Red Bull Bragantino,VC,3,0,39.0
Paulista,2021.0,2021-04-13,Santo André,0,0,São Bento,E,1,1,40.0
Paulista,2021.0,2021-04-13,Ferroviária-SP,2,1,Corinthians,VC,3,0,41.0
Paulista,2021.0,2021-04-14,Ituano,1,2,Botafogo-SP,VV,0,3,42.0
Paulista,2021.0,2021-04-14,São Paulo,3,2,Guarani,VC,3,0,43.0
Paulista,2021.0,2021-04-14,São Caetano,0,2,Novorizontino,VV,0,3,44.0
Paulista,2021.0,2021-04-15,Inter de Limeira,0,2,Red Bull Bragantino,VV,0,3,45.0
Paulista,2021.0,2021-04-16,Corinthians,1,1,São Bento,E,1,1,46.0
Paulista,2021.0,2021-04-16,Palmeiras,0,1,São Paulo,VV,0,3,47.0
Paulista,2021.0,2021-04-16,Ponte Preta,3,0,Santos,VC,3,0,48.0
Paulista,2021.0,2021-04-17,Novorizontino,3,1,Ferroviária-SP,VC,3,0,49.0
Paulista,2021.0,2021-04-17,Red Bull Bragantino,2,1,Mirassol,VC,3,0,50.0
Paulista,2021.0,2021-04-18,Botafogo-SP,0,0,Palmeiras,E,1,1,51.0
Paulista,2021.0,2021-04-18,Corinthians,2,0,Ituano,VC,3,0,52.0
Paulista,2021.0,2021-04-18,Santos,2,1,Inter de Limeira,VC,3,0,53.0
Paulista,2021.0,2021-04-19,Red Bull Bragantino,2,0,Ponte Preta,VC,3,0,54.0
Paulista,2021.0,2021-04-19,São Bento,1,1,São Caetano,E,1,1,55.0
Paulista,2021.0,2021-04-20,Ferroviária-SP,1,2,Guarani,VV,0,3,56.0
Paulista,2021.0,2021-04-20,Novorizontino,2,0,Santo André,VC,3,0,57.0
Paulista,2021.0,2021-04-21,Inter de Limeira,1,0,Ituano,VC,3,0,58.0
Paulista,2021.0,2021-04-21,Mirassol,2,1,Botafogo-SP,VC,3,0,59.0
Paulista,2021.0,2021-04-22,São Caetano,1,2,Ponte Preta,VV,0,3,60.0
Paulista,2021.0,2021-04-23,Guarani,1,2,Palmeiras,VV,0,3,61.0
Paulista,2021.0,2021-04-23,Novorizontino,1,0,Santos,VC,3,0,62.0
Paulista,2021.0,2021-04-23,São Paulo,2,0,Santo André,VC,3,0,63.0
Paulista,2021.0,2021-04-25,Botafogo-SP,1,1,São Caetano,E,1,1,64.0
Paulista,2021.0,2021-04-25,Ituano,0,3,São Paulo,VV,0,3,65.0
Paulista,2021.0,2021-04-25,Palmeiras,1,2,Mirassol,VV,0,3,66.0
Paulista,2021.0,2021-04-25,Red Bull Bragantino,0,0,Ferroviária-SP,E,1,1,67.0
Paulista,2021.0,2021-04-25,Santos,0,2,Corinthians,VV,0,3,68.0
Paulista,2021.0,2021-04-26,Santo André,0,1,Guarani,VV,0,3,69.0
Paulista,2021.0,2021-04-26,Ponte Preta,0,1,Inter de Limeira,VV,0,3,70.0
Paulista,2021.0,2021-04-27,São Bento,1,1,Novorizontino,E,1,1,71.0
Paulista,2021.0,2021-04-28,São Caetano,0,1,Ituano,VV,0,3,72.0
Paulista,2021.0,2021-04-29,Palmeiras,0,1,Inter de Limeira,VV,0,3,73.0
