Comp,Temp,Data,Casa,GC,GF,Fora,Res,PC,PF,J
Paulista,1966,1966-07-31,Portuguesa Santista,1,0,Guarani,VC,3,0,1
Paulista,1966,1966-07-31,Portuguesa,4,3,Prudentina,VC,3,0,2
Paulista,1966,1966-07-31,Juventus (SP),2,0,América (SP),VC,3,0,3
Paulista,1966,1966-07-31,Comercial,2,0,Bragantino,VC,3,0,4
Paulista,1966,1966-07-31,São Paulo,4,2,Noroeste,VC,3,0,5
Paulista,1966,1966-08-07,Portuguesa,2,1,Portuguesa Santista,VC,3,0,6
Paulista,1966,1966-08-07,Prudentina,3,2,América (SP),VC,3,0,7
Paulista,1966,1966-08-07,São Bento,1,0,Bragantino,VC,3,0,8
Paulista,1966,1966-08-07,Guarani,1,1,Botafogo (SP),E,1,1,9
Paulista,1966,1966-08-07,Santos,5,1,Noroeste,VC,3,0,10
Paulista,1966,1966-08-07,São Paulo,1,1,Juventus (SP),E,1,1,11
Paulista,1966,1966-08-10,Corinthians,3,0,São Bento,VC,3,0,12
Paulista,1966,1966-08-10,Santos,3,3,Portuguesa Santista,E,1,1,13
Paulista,1966,1966-08-10,Noroeste,1,1,Comercial,E,1,1,14
Paulista,1966,1966-08-10,Botafogo (SP),1,0,Prudentina,VC,3,0,15
Paulista,1966,1966-08-13,Botafogo (SP),2,1,Juventus (SP),VC,3,0,16
Paulista,1966,1966-08-14,América (SP),2,5,Santos,VV,0,3,17
Paulista,1966,1966-08-14,Prudentina,1,1,São Paulo,E,1,1,18
Paulista,1966,1966-08-14,Bragantino,3,1,Portuguesa,VC,3,0,19
Paulista,1966,1966-08-14,Comercial,3,1,Guarani,VC,3,0,20
Paulista,1966,1966-08-14,Palmeiras,3,1,Noroeste,VC,3,0,21
Paulista,1966,1966-08-17,Corinthians,3,1,Guarani,VC,3,0,22
Paulista,1966,1966-08-17,Santos,1,1,Juventus (SP),E,1,1,23
Paulista,1966,1966-08-17,São Bento,3,0,Palmeiras,VC,3,0,24
Paulista,1966,1966-08-18,Portuguesa Santista,1,1,Botafogo (SP),E,1,1,25
Paulista,1966,1966-08-20,Comercial,1,0,Portuguesa,VC,3,0,26
Paulista,1966,1966-08-21,América (SP),3,1,Noroeste,VC,3,0,27
Paulista,1966,1966-08-21,Botafogo (SP),3,4,Corinthians,VV,0,3,28
Paulista,1966,1966-08-21,Bragantino,0,2,Palmeiras,VV,0,3,29
Paulista,1966,1966-08-21,Juventus (SP),0,0,Portuguesa Santista,E,1,1,30
Paulista,1966,1966-08-21,São Bento,0,1,Sào Paulo,VV,0,3,31
Paulista,1966,1966-08-21,Guarani,3,1,Prudentina,VC,3,0,32
Paulista,1966,1966-08-24,Portuguesa,3,6,Corinthians,VV,0,3,33
Paulista,1966,1966-08-25,Palmeiras,3,1,Comercial,VC,3,0,34
Paulista,1966,1966-08-28,Palmeiras,3,2,Prudentina,VC,3,0,35
Paulista,1966,1966-08-28,Guarani,3,2,Portuguesa,VC,3,0,36
Paulista,1966,1966-08-28,São Bento,2,0,Portuguesa Santista,VC,3,0,37
Paulista,1966,1966-08-28,Comercial,5,0,Botafogo (SP),VC,3,0,38
Paulista,1966,1966-08-28,América (SP),0,1,São Paulo,VV,0,3,39
Paulista,1966,1966-08-28,Noroeste,0,2,Corinthians,VV,0,3,40
Paulista,1966,1966-08-31,Prudentina,1,0,Comercial,VC,3,0,41
Paulista,1966,1966-08-31,Portuguesa Santista,2,0,Noroeste,VC,3,0,42
Paulista,1966,1966-08-31,Juventus (SP),1,3,Palmeiras,VV,0,3,43
Paulista,1966,1966-09-03,Juventus (SP),3,2,Bragantino,VC,3,0,44
Paulista,1966,1966-09-04,São Paulo,3,0,Comercial,VC,3,0,45
Paulista,1966,1966-09-04,Portuguesa Santista,2,1,Prudentina,VC,3,0,46
Paulista,1966,1966-09-04,Portuguesa,1,0,América (SP),VC,3,0,47
Paulista,1966,1966-09-04,Botafogo (SP),1,4,Palmeiras,VV,0,3,48
Paulista,1966,1966-09-04,Guarani,3,0,São Bento,VC,3,0,49
Paulista,1966,1966-09-07,Guarani,3,0,Santos,VC,3,0,50
Paulista,1966,1966-09-07,São Paulo,1,0,Bragantino,VC,3,0,51
Paulista,1966,1966-09-07,América (SP),5,3,Botafogo (SP),VC,3,0,52
Paulista,1966,1966-09-07,Noroeste,1,1,Prudentina,E,1,1,53
Paulista,1966,1966-09-08,Palmeiras,3,1,Portuguesa,VC,3,0,54
Paulista,1966,1966-09-10,São Paulo,2,0,Guarani,VC,3,0,55
Paulista,1966,1966-09-10,Corinthians,3,0,Bragantino,VC,3,0,56
Paulista,1966,1966-09-11,Portuguesa,2,2,Botafogo (SP),E,1,1,57
Paulista,1966,1966-09-11,Prudentina,1,3,Santos,VV,0,3,58
Paulista,1966,1966-09-11,Juventus (SP),1,2,Comercial,VV,0,3,59
Paulista,1966,1966-09-11,Noroeste,0,0,São Bento,E,1,1,60
