Comp,Temp,Data,Casa,GC,GF,Fora,Res,PC,PF,J
Paulista,1972,1972-05-21,Ponte Preta,2,3,Santos,VV,0,3,65
Paulista,1972,1972-05-28,São Paulo,2,1,América (SP),VC,3,0,66
Paulista,1972,1972-07-15,Corinthians,1,0,América (SP),VC,3,0,67
Paulista,1972,1972-07-15,São Paulo,1,0,São Bento,VC,3,0,68
Paulista,1972,1972-07-16,Ponte Preta,0,0,Guarani,E,1,1,69
Paulista,1972,1972-07-16,Portuguesa,3,1,Ferroviária (SP),VC,3,0,70
Paulista,1972,1972-07-16,Palmeiras,1,0,XV de Piracicaba,VC,3,0,71
Paulista,1972,1972-07-19,São Bento,2,2,Guarani,E,1,1,72
Paulista,1972,1972-07-19,XV de Piracicaba,0,0,São Paulo,E,1,1,73
Paulista,1972,1972-07-19,Palmeiras,3,0,Portuguesa,VC,3,0,74
Paulista,1972,1972-07-22,Palmeiras,1,0,América (SP),VC,3,0,75
Paulista,1972,1972-07-22,São Bento,2,3,Portuguesa,VV,0,3,76
Paulista,1972,1972-07-22,Guarani,2,1,XV de Piracicaba,VC,3,0,77
Paulista,1972,1972-07-23,Ponte Preta,0,1,Corinthians,VV,0,3,78
Paulista,1972,1972-07-23,São Paulo,2,0,Santos,VC,3,0,79
Paulista,1972,1972-07-23,Juventus (SP),4,3,Ferroviária (SP),VC,3,0,80
Paulista,1972,1972-07-26,São Paulo,1,0,Juventus (SP),VC,3,0,81
Paulista,1972,1972-07-26,XV de Piracicaba,0,0,Ponte Preta,E,1,1,82
Paulista,1972,1972-07-27,São Bento,0,1,Santos,VV,0,3,83
Paulista,1972,1972-07-29,Ponte Preta,1,1,Portuguesa,E,1,1,84
Paulista,1972,1972-07-30,América (SP),0,1,Santos,VV,0,3,85
Paulista,1972,1972-07-30,Palmeiras,0,0,Corinthians,E,1,1,86
Paulista,1972,1972-07-30,Ferroviária (SP),1,1,São Bento,E,1,1,87
Paulista,1972,1972-07-30,XV de Piracicaba,1,2,Juventus (SP),VV,0,3,88
Paulista,1972,1972-07-30,Guarani,0,1,São Paulo,VV,0,3,89
Paulista,1972,1972-08-02,Santos,4,2,Guarani,VC,3,0,90
Paulista,1972,1972-08-02,XV de Piracicaba,0,0,Corinthians,E,1,1,91
Paulista,1972,1972-08-02,Portuguesa,2,0,América (SP),VC,3,0,92
Paulista,1972,1972-08-03,Palmeiras,1,0,Juventus (SP),VC,3,0,93
Paulista,1972,1972-08-05,Guarani,1,0,América (SP),VC,3,0,94
Paulista,1972,1972-08-06,Ferroviária (SP),0,3,Santos,VV,0,3,95
Paulista,1972,1972-08-06,Ponte Preta,1,1,Palmeiras,E,1,1,96
Paulista,1972,1972-08-06,XV de Piracicaba,1,3,Portuguesa,VV,0,3,97
Paulista,1972,1972-08-06,Juventus (SP),0,0,São Bento,E,1,1,98
Paulista,1972,1972-08-06,Corinthians,1,1,São Paulo,E,1,1,99
Paulista,1972,1972-08-09,América (SP),0,0,São Bento,E,1,1,100
Paulista,1972,1972-08-09,Portuguesa,0,0,Guarani,E,1,1,101
Paulista,1972,1972-08-09,Santos,2,1,Juventus (SP),VC,3,0,102
Paulista,1972,1972-08-10,Palmeiras,1,0,Ferroviária (SP),VC,3,0,103
Paulista,1972,1972-08-12,Corinthians,2,0,Guarani,VC,3,0,104
Paulista,1972,1972-08-12,Portuguesa,5,1,Juventus (SP),VC,3,0,105
Paulista,1972,1972-08-13,São Bento,2,0,XV de Piracicaba,VC,3,0,106
Paulista,1972,1972-08-13,Palmeiras,1,0,Santos,VC,3,0,107
Paulista,1972,1972-08-13,Ponte Preta,1,0,América (SP),VC,3,0,108
Paulista,1972,1972-08-13,Ferroviária (SP),1,1,São Paulo,E,1,1,109
Paulista,1972,1972-08-16,Juventus (SP),2,3,América (SP),VV,0,3,110
Paulista,1972,1972-08-16,São Paulo,1,0,Portuguesa,VC,3,0,111
Paulista,1972,1972-08-19,São Bento,0,3,Palmeiras,VV,0,3,112
Paulista,1972,1972-08-19,São Paulo,1,1,Ponte Preta,E,1,1,113
Paulista,1972,1972-08-20,América (SP),4,2,XV de Piracicaba,VC,3,0,114
Paulista,1972,1972-08-20,Santos,3,1,Portuguesa,VC,3,0,115
Paulista,1972,1972-08-20,Guarani,1,0,Juventus (SP),VC,3,0,116
Paulista,1972,1972-08-20,Ferroviária (SP),0,2,Corinthians,VV,0,3,117
Paulista,1972,1972-08-23,Corinthians,0,0,Juventus (SP),E,1,1,118
Paulista,1972,1972-08-23,Ferroviária (SP),0,1,Guarani,VV,0,3,119
Paulista,1972,1972-08-23,São Bento,0,1,Ponte Preta,VV,0,3,120
Paulista,1972,1972-08-26,Ponte Preta,2,0,Ferroviária (SP),VC,3,0,121
Paulista,1972,1972-08-27,Portuguesa,1,0,Corinthians,VC,3,0,122
Paulista,1972,1972-08-27,América (SP),1,2,São Paulo,VV,0,3,123
Paulista,1972,1972-08-27,XV de Piracicaba,1,0,Santos,VC,3,0,124
Paulista,1972,1972-08-27,Guarani,1,1,Palmeiras,E,1,1,125
Paulista,1972,1972-08-30,Corinthians,1,0,Santos,VC,3,0,126
Paulista,1972,1972-08-31,América (SP),1,0,Ferroviária (SP),VC,3,0,127
Paulista,1972,1972-09-02,Corinthians,1,1,São Bento,E,1,1,128
Paulista,1972,1972-09-03,Ferroviária (SP),1,0,XV de Piracicaba,VC,3,0,129
Paulista,1972,1972-09-03,Palmeiras,0,0,São Paulo,E,1,1,130
Paulista,1972,1972-09-03,Ponte Preta,0,1,Santos,VV,0,3,131
Paulista,1972,1972-09-07,Ponte Preta,2,2,Juventus (SP),E,1,1,132
