Comp,Temp,Data,Casa,GC,GF,Fora,Res,PC,PF,J
Paulista,1963,1963-07-21,Guarani,2,0,São Paulo,VC,3,0,53
Paulista,1963,1963-07-21,Corinthians,1,1,Juventus (SP),E,1,1,54
Paulista,1963,1963-07-21,Noroeste,3,4,Santos,VV,0,3,55
Paulista,1963,1963-07-21,Esportiva (SP),2,1,Jabaquara,VC,3,0,56
Paulista,1963,1963-07-21,São Bento,2,2,Palmeiras,E,1,1,57
Paulista,1963,1963-07-24,Palmeiras,3,1,Ferroviária (SP),VC,3,0,58
Paulista,1963,1963-07-24,Santos,1,1,Portuguesa,E,1,1,59
Paulista,1963,1963-07-27,São Paulo,4,0,Prudentina,VC,3,0,60
Paulista,1963,1963-07-28,Juventus (SP),1,2,São Bento,VV,0,3,61
Paulista,1963,1963-07-28,XV de Piracicaba,1,0,Noroeste,VC,3,0,62
Paulista,1963,1963-07-28,Comercial (SP),1,1,Portuguesa,E,1,1,63
Paulista,1963,1963-07-28,Santos,5,2,Jabaquara,VC,3,0,64
Paulista,1963,1963-07-28,Corinthians,5,0,Guarani,VC,3,0,65
Paulista,1963,1963-07-31,Esportiva (SP),2,2,Santos,E,1,1,66
Paulista,1963,1963-08-03,Jabaquara,1,2,Ferroviária (SP),VV,0,3,67
Paulista,1963,1963-08-04,Guarani,1,2,Santos,VV,0,3,68
Paulista,1963,1963-08-04,Botafogo (SP),3,1,Juventus (SP),VC,3,0,69
Paulista,1963,1963-08-04,Noroeste,1,2,Palmeiras,VV,0,3,70
Paulista,1963,1963-08-04,Corinthians,3,0,São Paulo,VC,3,0,71
Paulista,1963,1963-08-04,São Bento,4,0,Portuguesa,VC,3,0,72
Paulista,1963,1963-08-07,Esportiva (SP),1,1,Botafogo (SP),E,1,1,73
Paulista,1963,1963-08-07,Palmeiras,1,1,Santos,E,1,1,74
Paulista,1963,1963-08-11,Palmeiras,3,2,Juventus (SP),VC,3,0,75
Paulista,1963,1963-08-11,Botafogo (SP),1,3,Ferroviária (SP),VV,0,3,76
Paulista,1963,1963-08-11,XV de Piracicaba,1,0,Guarani,VC,3,0,77
Paulista,1963,1963-08-11,Portuguesa,2,0,Noroeste,VC,3,0,78
Paulista,1963,1963-08-11,Comercial (SP),0,2,São Paulo,VV,0,3,79
Paulista,1963,1963-08-11,Corinthians,3,2,Ferroviária (SP),VC,3,0,80
Paulista,1963,1963-08-15,São Bento,4,1,Jabaquara,VC,3,0,81
Paulista,1963,1963-08-15,São Paulo,4,1,Santos,VC,3,0,82
Paulista,1963,1963-08-15,Esportiva (SP),0,0,Palmeiras,E,1,1,83
Paulista,1963,1963-08-18,Jabaquara,1,2,Comercial (SP),VV,0,3,84
Paulista,1963,1963-08-18,Juventus (SP),2,1,Portuguesa,VC,3,0,85
Paulista,1963,1963-08-18,Botafogo (SP),1,1,Corinthians,E,1,1,86
Paulista,1963,1963-08-18,XV de Piracicaba,0,0,Santos,E,1,1,87
Paulista,1963,1963-08-21,Palmeiras,1,0,Botafogo (SP),VC,3,0,88
Paulista,1963,1963-08-25,Portuguesa,1,1,Corinthians,E,1,1,89
Paulista,1963,1963-08-25,Noroeste,0,2,Esportiva (SP),VV,0,3,90
Paulista,1963,1963-08-25,Comercial (SP),1,1,Palmeiras,E,1,1,91
Paulista,1963,1963-08-25,Guarani,3,0,Juventus (SP),VC,3,0,92
Paulista,1963,1963-08-31,Portuguesa,3,1,Esportiva (SP),VC,3,0,93
Paulista,1963,1963-09-01,Ferroviária (SP),4,1,Santos,VC,3,0,94
Paulista,1963,1963-09-01,São Bento,2,3,Corinthians,VV,0,3,95
Paulista,1963,1963-09-01,Jabaquara,3,1,Guarani,VC,3,0,96
Paulista,1963,1963-09-01,São Paulo,2,1,Botafogo (SP),VC,3,0,97
Paulista,1963,1963-09-01,Prudentina,0,0,XV de Piracicaba,E,1,1,98
Paulista,1963,1963-09-03,Portuguesa,3,0,Palmeiras,VC,3,0,99
Paulista,1963,1963-09-08,Ferroviária (SP),1,2,Comercial (SP),VV,0,3,100
Paulista,1963,1963-09-08,XV de Piracicaba,2,4,Palmeiras,VV,0,3,101
Paulista,1963,1963-09-08,Jabaquara,1,2,São Paulo,VV,0,3,102
Paulista,1963,1963-09-08,Prudentina,3,1,Portuguesa,VC,3,0,103
Paulista,1963,1963-09-11,Esportiva (SP),4,1,Comercial (SP),VC,3,0,104
Paulista,1963,1963-09-11,Portuguesa,1,1,São Paulo,E,1,1,105
Paulista,1963,1963-09-14,São Paulo,1,1,XV de Piracicaba,E,1,1,106
Paulista,1963,1963-09-15,Noroeste,1,1,São Bento,E,1,1,107
Paulista,1963,1963-09-15,Botafogo (SP),4,3,Portuguesa,VC,3,0,108
Paulista,1963,1963-09-15,Palmeiras,2,0,Corinthians,VC,3,0,109
Paulista,1963,1963-09-18,Portuguesa,4,2,Jabaquara,VC,3,0,110
Paulista,1963,1963-09-18,Santos,2,2,Prudentina,E,1,1,111
Paulista,1963,1963-09-21,Jabaquara,2,1,Prudentina,VC,3,0,112
Paulista,1963,1963-09-21,Portuguesa,1,1,Ferroviária (SP),E,1,1,113
Paulista,1963,1963-09-22,Guarani,0,2,Palmeiras,VV,0,3,114
Paulista,1963,1963-09-22,São Bento,1,0,Esportiva (SP),VC,3,0,115
Paulista,1963,1963-09-22,Corinthians,1,3,Santos,VV,0,3,116
Paulista,1963,1963-09-25,Santos,2,1,Juventus (SP),VC,3,0,117
Paulista,1963,1963-09-25,São Paulo,3,1,Palmeiras,VC,3,0,118
Paulista,1963,1963-09-25,Ferroviária (SP),2,0,São Bento,VC,3,0,119
Paulista,1963,1963-09-29,XV de Piracicaba,4,2,Ferroviária (SP),VC,3,0,120
Paulista,1963,1963-09-29,Juventus (SP),2,1,Esportiva (SP),VC,3,0,121
Paulista,1963,1963-09-29,Botafogo (SP),1,3,Santos,VV,0,3,122
Paulista,1963,1963-09-29,Corinthians,1,0,Noroeste,VC,3,0,123
Paulista,1963,1963-09-29,Guarani,2,1,Prudentina,VC,3,0,124
Paulista,1963,1963-09-29,Palmeiras,5,1,São Bento,VC,3,0,125
Paulista,1963,1963-09-29,São Paulo,5,2,Jabaquara,VC,3,0,126
Paulista,1963,1963-10-02,Palmeiras,1,1,Juventus (SP),E,1,1,127
Paulista,1963,1963-10-02,Santos,4,2,Noroeste,VC,3,0,128
Paulista,1963,1963-10-03,Portuguesa,2,2,São Bento,E,1,1,129
Paulista,1963,1963-10-05,Comercial (SP),4,0,XV de Piracicaba,VC,3,0,130
Paulista,1963,1963-10-05,Noroeste,1,1,Ferroviária (SP),E,1,1,131
Paulista,1963,1963-10-05,Prudentina,0,4,Santos,VV,0,3,132
Paulista,1963,1963-10-06,Botafogo (SP),2,3,São Paulo,VV,0,3,133
Paulista,1963,1963-10-06,Juventus (SP),1,0,Portuguesa,VC,3,0,134
Paulista,1963,1963-10-06,Esportiva (SP),3,2,Corinthians,VC,3,0,135
Paulista,1963,1963-10-06,Jabaquara,0,1,Palmeiras,VV,0,3,136
Paulista,1963,1963-10-09,Palmeiras,0,0,Comercial (SP),E,1,1,137
Paulista,1963,1963-10-09,Santos,5,1,Esportiva (SP),VC,3,0,138
Paulista,1963,1963-10-12,Juventus (SP),3,0,Noroeste,VC,3,0,139
Paulista,1963,1963-10-12,Comercial (SP),2,1,Ferroviária (SP),VC,3,0,140
Paulista,1963,1963-10-12,Corinthians,2,0,São Bento,VC,3,0,141
Paulista,1963,1963-10-13,Guarani,3,2,XV de Piracicaba,VC,3,0,142
Paulista,1963,1963-10-13,Palmeiras,5,1,Portuguesa,VC,3,0,143
Paulista,1963,1963-10-16,Ferroviária (SP),4,0,Botafogo (SP),VC,3,0,144
Paulista,1963,1963-10-16,Esportiva (SP),2,1,Guarani,VC,3,0,145
Paulista,1963,1963-10-17,Corinthians,3,1,Jabaquara,VC,3,0,146
Paulista,1963,1963-10-17,Portuguesa,2,0,Prudentina,VC,3,0,147
Paulista,1963,1963-10-19,Ferroviária (SP),3,4,Palmeiras,VV,0,3,148
Paulista,1963,1963-10-19,Juventus (SP),5,0,Guarani,VC,3,0,149
Paulista,1963,1963-10-20,XV de Piracicaba,4,1,Botafogo (SP),VC,3,0,150
Paulista,1963,1963-10-20,Noroeste,1,0,Jabaquara,VC,3,0,151
Paulista,1963,1963-10-20,Prudentina,3,1,São Bento,VC,3,0,152
Paulista,1963,1963-10-20,Comercial (SP),4,1,Esportiva (SP),VC,3,0,153
Paulista,1963,1963-10-23,São Paulo,2,1,Guarani,VC,3,0,154
Paulista,1963,1963-10-23,Ferroviária (SP),3,3,Corinthians,E,1,1,155
Paulista,1963,1963-10-23,São Bento,4,0,Noroeste,VC,3,0,156
Paulista,1963,1963-10-24,Portuguesa,3,2,Santos,VC,3,0,157
Paulista,1963,1963-10-26,Juventus (SP),5,0,Prudentina,VC,3,0,158
Paulista,1963,1963-10-27,Guarani,1,1,Ferroviária (SP),E,1,1,159
Paulista,1963,1963-10-27,Corinthians,0,1,Botafogo (SP),VV,0,3,160
Paulista,1963,1963-10-27,Noroeste,1,1,Portuguesa,E,1,1,161
Paulista,1963,1963-10-27,Esportiva (SP),0,2,São Bento,VV,0,3,162
Paulista,1963,1963-10-27,XV de Piracicaba,0,1,São Paulo,VV,0,3,163
Paulista,1963,1963-10-27,Comercial (SP),0,3,Santos,VV,0,3,164
Paulista,1963,1963-10-30,Palmeiras,1,0,Guarani,VC,3,0,165
Paulista,1963,1963-10-30,São Bento,3,2,Santos,VC,3,0,166
Paulista,1963,1963-10-30,Esportiva (SP),2,0,XV de Piracicaba,VC,3,0,167
Paulista,1963,1963-10-31,São Paulo,4,1,Comercial (SP),VC,3,0,168
Paulista,1963,1963-11-02,Juventus (SP),0,0,Santos,E,1,1,169
Paulista,1963,1963-11-03,Ferroviária (SP),4,0,Jabaquara,VC,3,0,170
Paulista,1963,1963-11-03,Portuguesa,1,0,Corinthians,VC,3,0,171
Paulista,1963,1963-11-03,Noroeste,2,1,XV de Piracicaba,VC,3,0,172
Paulista,1963,1963-11-03,Guarani,4,2,Comercial (SP),VC,3,0,173
Paulista,1963,1963-11-03,Prudentina,0,1,São Paulo,VV,0,3,174
Paulista,1963,1963-11-03,Botafogo (SP),1,4,Palmeiras,VV,0,3,175
Paulista,1963,1963-11-06,São Bento,1,1,Juventus (SP),E,1,1,176
Paulista,1963,1963-11-06,Portuguesa,1,1,Comercial (SP),E,1,1,177
Paulista,1963,1963-11-06,Botafogo (SP),4,1,Jabaquara,VC,3,0,178
Paulista,1963,1963-11-06,Santos,5,0,XV de Piracicaba,VC,3,0,179
Paulista,1963,1963-11-06,Ferroviária (SP),3,0,Prudentina,VC,3,0,180
Paulista,1963,1963-11-07,Palmeiras,2,1,Esportiva (SP),VC,3,0,181
Paulista,1963,1963-11-10,Ferroviária (SP),2,0,Portuguesa,VC,3,0,182
Paulista,1963,1963-11-10,Noroeste,2,2,São Paulo,E,1,1,183
Paulista,1963,1963-11-10,XV de Piracicaba,2,1,São Bento,VC,3,0,184
Paulista,1963,1963-11-10,Guarani,3,1,Jabaquara,VC,3,0,185
Paulista,1963,1963-11-10,Comercial (SP),1,0,Corinthians,VC,3,0,186
Paulista,1963,1963-11-10,Prudentina,6,1,Esportiva (SP),VC,3,0,187
Paulista,1963,1963-11-10,Juventus (SP),2,1,Botafogo (SP),VC,3,0,188
Paulista,1963,1963-11-13,São Paulo,1,0,Portuguesa,VC,3,0,189
Paulista,1963,1963-11-14,Botafogo (SP),2,1,Prudentina,VC,3,0,190
Paulista,1963,1963-11-14,Esportiva (SP),2,1,Noroeste,VC,3,0,191
Paulista,1963,1963-11-15,XV de Piracicaba,1,3,Palmeiras,VV,0,3,192
Paulista,1963,1963-11-17,Corinthians,1,0,São Paulo,VC,3,0,193
Paulista,1963,1963-11-17,Prudentina,1,2,Comercial (SP),VV,0,3,194
Paulista,1963,1963-11-17,Guarani,2,1,Portuguesa,VC,3,0,195
Paulista,1963,1963-11-17,São Bento,3,1,Ferroviária (SP),VC,3,0,196
Paulista,1963,1963-11-17,Jabaquara,1,1,Juventus (SP),E,1,1,197
Paulista,1963,1963-11-20,Botafogo (SP),3,1,Esportiva (SP),VC,3,0,198
Paulista,1963,1963-11-20,Palmeiras,1,0,Santos,VC,3,0,199
Paulista,1963,1963-11-20,Jabaquara,3,1,XV de Piracicaba,VC,3,0,200
Paulista,1963,1963-11-21,Juventus (SP),0,0,São Paulo,E,1,1,201
Paulista,1963,1963-11-24,Comercial (SP),4,2,Jabaquara,VC,3,0,202
Paulista,1963,1963-11-24,Noroeste,3,2,Guarani,VC,3,0,203
Paulista,1963,1963-11-24,São Paulo,3,1,Esportiva (SP),VC,3,0,204
Paulista,1963,1963-11-24,Esportiva (SP),0,0,Portuguesa,E,1,1,205
Paulista,1963,1963-11-24,Prudentina,0,2,Palmeiras,VV,0,3,206
Paulista,1963,1963-11-24,XV de Piracicaba,2,1,Corinthians,VC,3,0,207
Paulista,1963,1963-11-24,Ferroviária (SP),1,0,Juventus (SP),VC,3,0,208
Paulista,1963,1963-11-24,Santos,1,4,Botafogo (SP),VV,0,3,209
Paulista,1963,1963-11-27,Santos,1,1,São Paulo,E,1,1,210
Paulista,1963,1963-11-27,Jabaquara,5,1,São Bento,VC,3,0,211
Paulista,1963,1963-11-28,Corinthians,2,2,Prudentina,E,1,1,212
Paulista,1963,1963-11-30,Juventus (SP),2,1,XV de Piracicaba,VC,3,0,213
Paulista,1963,1963-12-01,Comercial (SP),2,3,Noroeste,VV,0,3,214
Paulista,1963,1963-12-01,Prudentina,0,2,Jabaquara,VV,0,3,215
Paulista,1963,1963-12-01,Guarani,4,1,Corinthians,VC,3,0,216
Paulista,1963,1963-12-01,São Bento,0,0,São Paulo,E,1,1,217
Paulista,1963,1963-12-01,Portuguesa,1,0,Botafogo (SP),VC,3,0,218
Paulista,1963,1963-12-04,Palmeiras,5,2,Corinthians,VC,3,0,219
Paulista,1963,1963-12-04,Santos,1,2,Guarani,VV,0,3,220
Paulista,1963,1963-12-04,Ferroviária (SP),1,1,Esportiva (SP),E,1,1,221
Paulista,1963,1963-12-04,São Bento,2,1,Botafogo (SP),VC,3,0,222
Paulista,1963,1963-12-07,Jabaquara,3,1,Portuguesa,VC,3,0,223
Paulista,1963,1963-12-08,XV de Piracicaba,1,0,Prudentina,VC,3,0,224
Paulista,1963,1963-12-08,Noroeste,3,1,Botafogo (SP),VC,3,0,225
Paulista,1963,1963-12-08,Santos,1,5,Ferroviária (SP),VV,0,3,226
Paulista,1963,1963-12-08,Guarani,3,1,São Bento,VC,3,0,227
Paulista,1963,1963-12-10,Juventus (SP),2,2,Corinthians,E,1,1,228
Paulista,1963,1963-12-11,Botafogo (SP),2,2,Guarani,E,1,1,229
Paulista,1963,1963-12-11,São Bento,2,2,Comercial (SP),E,1,1,230
Paulista,1963,1963-12-11,Palmeiras,3,0,Noroeste,VC,3,0,231
Paulista,1963,1963-12-11,Santos,5,3,Jabaquara,VC,3,0,232
Paulista,1963,1963-12-12,São Paulo,5,1,Ferroviária (SP),VC,3,0,233
Paulista,1963,1963-12-14,Corinthians,2,2,Santos,E,1,1,234
Paulista,1963,1963-12-14,Comercial (SP),2,0,Juventus (SP),VC,3,0,235
Paulista,1963,1963-12-15,XV de Piracicaba,1,0,Portuguesa,VC,3,0,236
Paulista,1963,1963-12-15,Jabaquara,1,1,Esportiva (SP),E,1,1,237
Paulista,1963,1963-12-15,Prudentina,2,2,Noroeste,E,1,1,238
Paulista,1963,1963-12-17,Botafogo (SP),1,0,Comercial (SP),VC,3,0,239
Paulista,1963,1963-12-17,Palmeiras,1,0,São Paulo,VC,3,0,240
